sampleid	Brouns_C.20151106	CazaresVinuesa_PARAISO_C	CazaresVinuesa_TEMIXCO_C	Cho_C.20160208	Cinek_bin08_primerC.20151120	Cinek_bin11_primerC.20151120	Cinek_bin12_primerC.20151120	Cinek_bin13_primerC.20151120	Cinek_bin14_primerC.20151120	Cinek_bin15_primerC.20151120	Cinek_bin16_primerC.20151120	Cinek_bin55_primerC.20151120	Cinek_bin56_primerC.20151120	Cinek_bin79_primerC.20151120	Decewicz_Dziewit_Lodz_Cseq1.20160126	Decewicz_Dziewit_Lodz_Cseq1.20160303	Decewicz_Dziewit_Lodz_Cseq2.20160126	Decewicz_Dziewit_Lodz_Cseq2.20160303	Decewicz_Dziewit_Lodz_Cseq3.20160303	Decewicz_Dziewit_Lodz_Cseq4.20160303	Decewicz_Dziewit_Lodz_Cseq5.20160303	Decewicz_Dziewit_Oswiecim_Cseq1.20160126	Decewicz_Dziewit_Oswiecim_Cseq1.20160303	Decewicz_Dziewit_Oswiecim_Cseq2.20160303	Decewicz_Dziewit_Oswiecim_Cseq3.20160303	Decewicz_Dziewit_Oswiecim_Cseq4.20160303	Decewicz_Dziewit_Oswiecim_Cseq5.20160303	Decewicz_Dziewit_Warsaw_Cseq1.20160126	Decewicz_Dziewit_Warsaw_Cseq1.20160303	Decewicz_Dziewit_Warsaw_Cseq2.20160303	Decewicz_Dziewit_Warsaw_Cseq3.20160303	Decewicz_Dziewit_Warsaw_Cseq4.20160303	Decewicz_Dziewit_Warsaw_Cseq5.20160303	Decewicz_Dziewit_Wyszkow_Cseq1.20160126	Decewicz_Dziewit_Wyszkow_Cseq1.20160303	Decewicz_Dziewit_Wyszkow_Cseq2.20160126	Decewicz_Dziewit_Wyszkow_Cseq2.20160303	Decewicz_Dziewit_Wyszkow_Cseq3.20160303	Decewicz_Dziewit_Wyszkow_Cseq4.20160303	Decewicz_Dziewit_Wyszkow_Cseq5.20160303	Desnues_stool3_primerC.20151217	DiazMunoz_Davis1_C	DiazMunoz_Davis3_C	DiazMunoz_NYC_C	Edwards_C.20151012.S1	Edwards_C.20151012.S2	Edwards_C.20151012.S3	Edwards_C.20151012.S4	Edwards_C.20151209.S1	Edwards_C.20151209.S2	Edwards_C.20151209.S3	Edwards_C.20151209.S4	Fineran_Dunedin_C	Fineran_Greymouth_C	Lavigne.PrimerC.20160126	Mazankova_primerC_1.20151201	Mazankova_primerC_17.20151201	Mazankova_primerC_18.20151201	Mazankova_primerC_19.20151201	Mazankova_primerC_2.20151201	Mazankova_primerC_20.20151201	Mazankova_primerC_22.20151201	Mazankova_primerC_23.20151201	Mazankova_primerC_4.20151201	Mazankova_primerC_5.20151201	Mazankova_primerC_6.20151201	Mazankova_primerC_7.20151201	Mazankova_primerC_9.20151201	Muniesa_1.1_Gav_primerC.201510	Muniesa_E13_Gav_primerC.201405	Muniesa_E14_ElPratdeLlobregat_primerC.201401	Muniesa_E1_Gav_primerC.201510	Muniesa_E23_Gav_primerC.201406	Muniesa_E2_Gav_primerC.201510	Muniesa_E32_Girona_primerC.201505	Muniesa_E4_Gav_primerC.201311	Muniesa_E7_Gav_primerC.201401	Muniesa_E8_ElPratdeLlobregat_primerC.201401	Nigro_C.20161212.SandIsland	Nigro_C.20161212.Waianae	Qimron_Jericho_C_20151202	Qimron_Qalqilyah_C_20151202	Qimron_Ramallah_C_20151202	Qimron_Salfit_C_20151202	Quan_C.20160320.S1	Quan_C.20160320.S10	Quan_C.20160320.S11	Quan_C.20160320.S12	Quan_C.20160320.S13	Quan_C.20160320.S14	Quan_C.20160320.S15	Quan_C.20160320.S16	Quan_C.20160320.S17	Quan_C.20160320.S18	Quan_C.20160320.S19	Quan_C.20160320.S2	Quan_C.20160320.S3	Quan_C.20160320.S4	Quan_C.20160320.S5	Quan_C.20160320.S6	Quan_C.20160320.S7	Quan_C.20160320.S8	Quan_C.20160320.S9	Santos_C25.20160225	Santos_C27.20160225	Santos_C30.20160225	Santos_C32.20160225	Santos_C33.20160225	Santos_C35.20160225	Strain_primerC.20151215	Tyakht_Nov_282_C	Tyakht_Nov_287_C	Tyakht_OM_178_C	Tyakht_SAR_275_C	Tyakht_Spb_105_45P_C	Tyakht_Spb_73_13P_C	Tyakht_Spb_74_14P_C	Wagemans_C.20160412	Zambrano_C.20160412.s1	Zambrano_C.20160412.s2	crAssphage_C
Santos_C30.20160225	1897.51233619	8717.57047641	8716.27435784	1807.86632427	3387.57713427	3387.57713427	3387.57713427	3387.57713427	3387.57713427	3387.57713427	3387.57713427	3387.57713427	3387.57713427	3387.57713427	2635.39922465	2635.39922465	2635.39922465	2635.39922465	2635.39922465	2635.39922465	2635.39922465	2568.85304261	2568.85304261	2568.85304261	2568.85304261	2568.85304261	2568.85304261	2763.44352384	2763.44352384	2763.44352384	2763.44352384	2763.44352384	2763.44352384	2802.2212285	2802.2212285	2802.2212285	2802.2212285	2802.2212285	2802.2212285	2802.2212285	1322.64397022	9004.91170693	9004.91170693	5419.43082701	9111.50484366	9129.23323565	9125.22097646	9113.17524236	9111.50484366	9129.23323565	9125.22097646	9113.17524236	19223.243633	19602.7071364	1736.73164854	2162.14834515	2249.69632329	2491.09094586	2336.0517568	2336.37347766	2364.29212114	2351.2772078	2240.03960116	2199.51270685	2491.09094586	2162.14834515	2364.29212114	2246.47836793	992.812346778	992.812346778	1001.17856847	992.812346778	992.812346778	992.812346778	1010.09613163	992.812346778	992.812346778	1001.17856847	12588.5837405	12588.7992972	4083.12787523	4027.03022097	4058.38720892	4049.59110507	10709.8860893	10709.8860893	10709.8860893	10709.8860893	10709.8860893	10709.8860893	10709.8860893	10709.8860893	10709.8860893	10709.8860893	10709.8860893	10709.8860893	10709.8860893	10709.8860893	10709.8860893	10709.8860893	10709.8860893	10709.8860893	10709.8860893	0.0	0.0	0	0.0	0.0	0.0	1464.50115843	6680.8326402	6680.8326402	6106.70934887	4441.81449836	3596.25502102	3596.25502102	3596.25502102	1730.67682568	7520.51611079	7520.51611079	4409.37625355
Santos_C32.20160225	1897.51233619	8717.57047641	8716.27435784	1807.86632427	3387.57713427	3387.57713427	3387.57713427	3387.57713427	3387.57713427	3387.57713427	3387.57713427	3387.57713427	3387.57713427	3387.57713427	2635.39922465	2635.39922465	2635.39922465	2635.39922465	2635.39922465	2635.39922465	2635.39922465	2568.85304261	2568.85304261	2568.85304261	2568.85304261	2568.85304261	2568.85304261	2763.44352384	2763.44352384	2763.44352384	2763.44352384	2763.44352384	2763.44352384	2802.2212285	2802.2212285	2802.2212285	2802.2212285	2802.2212285	2802.2212285	2802.2212285	1322.64397022	9004.91170693	9004.91170693	5419.43082701	9111.50484366	9129.23323565	9125.22097646	9113.17524236	9111.50484366	9129.23323565	9125.22097646	9113.17524236	19223.243633	19602.7071364	1736.73164854	2162.14834515	2249.69632329	2491.09094586	2336.0517568	2336.37347766	2364.29212114	2351.2772078	2240.03960116	2199.51270685	2491.09094586	2162.14834515	2364.29212114	2246.47836793	992.812346778	992.812346778	1001.17856847	992.812346778	992.812346778	992.812346778	1010.09613163	992.812346778	992.812346778	1001.17856847	12588.5837405	12588.7992972	4083.12787523	4027.03022097	4058.38720892	4049.59110507	10709.8860893	10709.8860893	10709.8860893	10709.8860893	10709.8860893	10709.8860893	10709.8860893	10709.8860893	10709.8860893	10709.8860893	10709.8860893	10709.8860893	10709.8860893	10709.8860893	10709.8860893	10709.8860893	10709.8860893	10709.8860893	10709.8860893	0.0	0.0	0.0	0	0.0	0.0	1464.50115843	6680.8326402	6680.8326402	6106.70934887	4441.81449836	3596.25502102	3596.25502102	3596.25502102	1730.67682568	7520.51611079	7520.51611079	4409.37625355
Santos_C33.20160225	1897.51233619	8717.57047641	8716.27435784	1807.86632427	3387.57713427	3387.57713427	3387.57713427	3387.57713427	3387.57713427	3387.57713427	3387.57713427	3387.57713427	3387.57713427	3387.57713427	2635.39922465	2635.39922465	2635.39922465	2635.39922465	2635.39922465	2635.39922465	2635.39922465	2568.85304261	2568.85304261	2568.85304261	2568.85304261	2568.85304261	2568.85304261	2763.44352384	2763.44352384	2763.44352384	2763.44352384	2763.44352384	2763.44352384	2802.2212285	2802.2212285	2802.2212285	2802.2212285	2802.2212285	2802.2212285	2802.2212285	1322.64397022	9004.91170693	9004.91170693	5419.43082701	9111.50484366	9129.23323565	9125.22097646	9113.17524236	9111.50484366	9129.23323565	9125.22097646	9113.17524236	19223.243633	19602.7071364	1736.73164854	2162.14834515	2249.69632329	2491.09094586	2336.0517568	2336.37347766	2364.29212114	2351.2772078	2240.03960116	2199.51270685	2491.09094586	2162.14834515	2364.29212114	2246.47836793	992.812346778	992.812346778	1001.17856847	992.812346778	992.812346778	992.812346778	1010.09613163	992.812346778	992.812346778	1001.17856847	12588.5837405	12588.7992972	4083.12787523	4027.03022097	4058.38720892	4049.59110507	10709.8860893	10709.8860893	10709.8860893	10709.8860893	10709.8860893	10709.8860893	10709.8860893	10709.8860893	10709.8860893	10709.8860893	10709.8860893	10709.8860893	10709.8860893	10709.8860893	10709.8860893	10709.8860893	10709.8860893	10709.8860893	10709.8860893	0.0	0.0	0.0	0.0	0	0.0	1464.50115843	6680.8326402	6680.8326402	6106.70934887	4441.81449836	3596.25502102	3596.25502102	3596.25502102	1730.67682568	7520.51611079	7520.51611079	4409.37625355
Santos_C35.20160225	1897.51233619	8717.57047641	8716.27435784	1807.86632427	3387.57713427	3387.57713427	3387.57713427	3387.57713427	3387.57713427	3387.57713427	3387.57713427	3387.57713427	3387.57713427	3387.57713427	2635.39922465	2635.39922465	2635.39922465	2635.39922465	2635.39922465	2635.39922465	2635.39922465	2568.85304261	2568.85304261	2568.85304261	2568.85304261	2568.85304261	2568.85304261	2763.44352384	2763.44352384	2763.44352384	2763.44352384	2763.44352384	2763.44352384	2802.2212285	2802.2212285	2802.2212285	2802.2212285	2802.2212285	2802.2212285	2802.2212285	1322.64397022	9004.91170693	9004.91170693	5419.43082701	9111.50484366	9129.23323565	9125.22097646	9113.17524236	9111.50484366	9129.23323565	9125.22097646	9113.17524236	19223.243633	19602.7071364	1736.73164854	2162.14834515	2249.69632329	2491.09094586	2336.0517568	2336.37347766	2364.29212114	2351.2772078	2240.03960116	2199.51270685	2491.09094586	2162.14834515	2364.29212114	2246.47836793	992.812346778	992.812346778	1001.17856847	992.812346778	992.812346778	992.812346778	1010.09613163	992.812346778	992.812346778	1001.17856847	12588.5837405	12588.7992972	4083.12787523	4027.03022097	4058.38720892	4049.59110507	10709.8860893	10709.8860893	10709.8860893	10709.8860893	10709.8860893	10709.8860893	10709.8860893	10709.8860893	10709.8860893	10709.8860893	10709.8860893	10709.8860893	10709.8860893	10709.8860893	10709.8860893	10709.8860893	10709.8860893	10709.8860893	10709.8860893	0.0	0.0	0.0	0.0	0.0	0	1464.50115843	6680.8326402	6680.8326402	6106.70934887	4441.81449836	3596.25502102	3596.25502102	3596.25502102	1730.67682568	7520.51611079	7520.51611079	4409.37625355
Strain_primerC.20151215	987.217308067	8422.79730545	8421.03115484	1235.56964976	2211.95149564	2211.95149564	2211.95149564	2211.95149564	2211.95149564	2211.95149564	2211.95149564	2211.95149564	2211.95149564	2211.95149564	1903.19002887	1903.19002887	1903.19002887	1903.19002887	1903.19002887	1903.19002887	1903.19002887	1947.55658933	1947.55658933	1947.55658933	1947.55658933	1947.55658933	1947.55658933	1998.33241131	1998.33241131	1998.33241131	1998.33241131	1998.33241131	1998.33241131	2025.27033494	2025.27033494	2025.27033494	2025.27033494	2025.27033494	2025.27033494	2025.27033494	1410.7831327	8062.1374522	8062.1374522	5004.89848994	8303.20145268	8320.12165169	8313.99664952	8303.4344673	8303.20145268	8320.12165169	8313.99664952	8303.4344673	19351.3914334	18975.3502532	915.343408617	1549.4856369	1567.8047621	1883.0136401	1773.58676123	1773.87128838	1732.06409806	1793.33478725	1605.11272421	1652.2202784	1883.0136401	1549.4856369	1732.06409806	1611.27216443	1421.29698458	1421.29698458	1423.6344069	1421.29698458	1421.29698458	1421.29698458	1420.52685271	1421.29698458	1421.29698458	1423.6344069	11351.8171023	11347.4483037	4178.45458526	4120.51963883	4157.24698407	4142.34900503	9565.44316079	9565.44316079	9565.44316079	9565.44316079	9565.44316079	9565.44316079	9565.44316079	9565.44316079	9565.44316079	9565.44316079	9565.44316079	9565.44316079	9565.44316079	9565.44316079	9565.44316079	9565.44316079	9565.44316079	9565.44316079	9565.44316079	1464.50115843	1464.50115843	1464.50115843	1464.50115843	1464.50115843	1464.50115843	0	5599.50848578	5599.50848578	5100.85530039	3675.50624352	2525.79446625	2525.79446625	2525.79446625	917.098751024	7946.51748792	7946.51748792	5826.6677453
Tyakht_Nov_282_C	4808.20858585	11804.0568459	11801.5131979	4877.60296804	3387.66319008	3387.66319008	3387.66319008	3387.66319008	3387.66319008	3387.66319008	3387.66319008	3387.66319008	3387.66319008	3387.66319008	4066.12407984	4066.12407984	4066.12407984	4066.12407984	4066.12407984	4066.12407984	4066.12407984	4166.56998026	4166.56998026	4166.56998026	4166.56998026	4166.56998026	4166.56998026	3935.9526547	3935.9526547	3935.9526547	3935.9526547	3935.9526547	3935.9526547	3895.86481349	3895.86481349	3895.86481349	3895.86481349	3895.86481349	3895.86481349	3895.86481349	5463.20476762	9355.39890011	9355.39890011	9142.12300123	10039.2082452	10046.0711366	10034.3201998	10033.8138242	10039.2082452	10046.0711366	10034.3201998	10033.8138242	13907.2462883	13666.8705283	4961.71624428	4538.38957324	4442.15699581	4241.33445656	4396.77902146	4396.4813123	4347.19413067	4385.20257046	4460.97933808	4522.91695488	4241.33445656	4538.38957324	4347.19413067	4454.93580456	5818.99644143	5818.99644143	5811.74658245	5818.99644143	5818.99644143	5818.99644143	5800.94666298	5818.99644143	5818.99644143	5811.74658245	9791.11730088	9761.65312209	4472.31614631	4474.07809348	4484.08927512	4469.53878027	4029.74891237	4029.74891237	4029.74891237	4029.74891237	4029.74891237	4029.74891237	4029.74891237	4029.74891237	4029.74891237	4029.74891237	4029.74891237	4029.74891237	4029.74891237	4029.74891237	4029.74891237	4029.74891237	4029.74891237	4029.74891237	4029.74891237	6680.8326402	6680.8326402	6680.8326402	6680.8326402	6680.8326402	6680.8326402	5599.50848578	0	0.0	655.098655661	2443.62645475	3103.7812712	3103.7812712	3103.7812712	4966.77855997	13042.3144268	13042.3144268	9537.90728354
Tyakht_Nov_287_C	4808.20858585	11804.0568459	11801.5131979	4877.60296804	3387.66319008	3387.66319008	3387.66319008	3387.66319008	3387.66319008	3387.66319008	3387.66319008	3387.66319008	3387.66319008	3387.66319008	4066.12407984	4066.12407984	4066.12407984	4066.12407984	4066.12407984	4066.12407984	4066.12407984	4166.56998026	4166.56998026	4166.56998026	4166.56998026	4166.56998026	4166.56998026	3935.9526547	3935.9526547	3935.9526547	3935.9526547	3935.9526547	3935.9526547	3895.86481349	3895.86481349	3895.86481349	3895.86481349	3895.86481349	3895.86481349	3895.86481349	5463.20476762	9355.39890011	9355.39890011	9142.12300123	10039.2082452	10046.0711366	10034.3201998	10033.8138242	10039.2082452	10046.0711366	10034.3201998	10033.8138242	13907.2462883	13666.8705283	4961.71624428	4538.38957324	4442.15699581	4241.33445656	4396.77902146	4396.4813123	4347.19413067	4385.20257046	4460.97933808	4522.91695488	4241.33445656	4538.38957324	4347.19413067	4454.93580456	5818.99644143	5818.99644143	5811.74658245	5818.99644143	5818.99644143	5818.99644143	5800.94666298	5818.99644143	5818.99644143	5811.74658245	9791.11730088	9761.65312209	4472.31614631	4474.07809348	4484.08927512	4469.53878027	4029.74891237	4029.74891237	4029.74891237	4029.74891237	4029.74891237	4029.74891237	4029.74891237	4029.74891237	4029.74891237	4029.74891237	4029.74891237	4029.74891237	4029.74891237	4029.74891237	4029.74891237	4029.74891237	4029.74891237	4029.74891237	4029.74891237	6680.8326402	6680.8326402	6680.8326402	6680.8326402	6680.8326402	6680.8326402	5599.50848578	0.0	0	655.098655661	2443.62645475	3103.7812712	3103.7812712	3103.7812712	4966.77855997	13042.3144268	13042.3144268	9537.90728354
Tyakht_OM_178_C	4260.52810229	11837.7604398	11835.2583004	4298.88115538	2900.70842222	2900.70842222	2900.70842222	2900.70842222	2900.70842222	2900.70842222	2900.70842222	2900.70842222	2900.70842222	2900.70842222	3475.69051042	3475.69051042	3475.69051042	3475.69051042	3475.69051042	3475.69051042	3475.69051042	3563.87487731	3563.87487731	3563.87487731	3563.87487731	3563.87487731	3563.87487731	3346.32982664	3346.32982664	3346.32982664	3346.32982664	3346.32982664	3346.32982664	3306.92171739	3306.92171739	3306.92171739	3306.92171739	3306.92171739	3306.92171739	3306.92171739	4861.37351314	9591.31964988	9591.31964988	8969.80823848	10245.8449552	10254.2842145	10242.8050954	10240.9717456	10245.8449552	10254.2842145	10242.8050954	10240.9717456	14442.7555014	14223.9705196	4408.7883872	3949.86464252	3858.19455415	3639.97374813	3796.2711437	3795.96490526	3753.33976889	3783.62722154	3871.98910704	3926.1802957	3639.97374813	3949.86464252	3753.33976889	3865.74088483	5218.41130354	5218.41130354	5210.9466271	5218.41130354	5218.41130354	5218.41130354	5200.19599366	5218.41130354	5218.41130354	5210.9466271	10335.7493571	10307.4794072	3837.36955758	3836.76791659	3848.21409667	3833.11703935	4622.8893168	4622.8893168	4622.8893168	4622.8893168	4622.8893168	4622.8893168	4622.8893168	4622.8893168	4622.8893168	4622.8893168	4622.8893168	4622.8893168	4622.8893168	4622.8893168	4622.8893168	4622.8893168	4622.8893168	4622.8893168	4622.8893168	6106.70934887	6106.70934887	6106.70934887	6106.70934887	6106.70934887	6106.70934887	5100.85530039	655.098655661	655.098655661	0	1796.23145072	2577.36504422	2577.36504422	2577.36504422	4413.2805998	12758.3404319	12758.3404319	8884.4705119
Tyakht_SAR_275_C	2724.42047528	11515.0983657	11512.8466939	2661.50607	1758.58150911	1758.58150911	1758.58150911	1758.58150911	1758.58150911	1758.58150911	1758.58150911	1758.58150911	1758.58150911	1758.58150911	1834.77676423	1834.77676423	1834.77676423	1834.77676423	1834.77676423	1834.77676423	1834.77676423	1875.31466603	1875.31466603	1875.31466603	1875.31466603	1875.31466603	1875.31466603	1716.26048925	1716.26048925	1716.26048925	1716.26048925	1716.26048925	1716.26048925	1682.11696302	1682.11696302	1682.11696302	1682.11696302	1682.11696302	1682.11696302	1682.11696302	3145.04668935	9948.74987157	9948.74987157	8253.1922111	10486.3200383	10498.7872286	10488.6796683	10483.1794666	10486.3200383	10498.7872286	10488.6796683	10483.1794666	15994.1056773	15839.7510344	2848.38310028	2293.8720768	2221.04962691	1953.0790797	2106.78765692	2106.46383608	2087.31656359	2091.10959052	2217.472132	2244.58818952	1953.0790797	2293.8720768	2087.31656359	2210.79387417	3500.44284953	3500.44284953	3492.5439458	3500.44284953	3500.44284953	3500.44284953	3482.04689295	3500.44284953	3500.44284953	3492.5439458	11612.6290606	11589.2589662	2331.16947138	2311.36975833	2333.85527287	2315.25686757	6381.13042696	6381.13042696	6381.13042696	6381.13042696	6381.13042696	6381.13042696	6381.13042696	6381.13042696	6381.13042696	6381.13042696	6381.13042696	6381.13042696	6381.13042696	6381.13042696	6381.13042696	6381.13042696	6381.13042696	6381.13042696	6381.13042696	4441.81449836	4441.81449836	4441.81449836	4441.81449836	4441.81449836	4441.81449836	3675.50624352	2443.62645475	2443.62645475	1796.23145072	0	1349.56699379	1349.56699379	1349.56699379	2850.85558413	11612.6263167	11612.6263167	7148.67098777
Tyakht_Spb_105_45P_C	1707.26880108	10176.196698	10173.9783495	1822.92232516	409.106077587	409.106077587	409.106077587	409.106077587	409.106077587	409.106077587	409.106077587	409.106077587	409.106077587	409.106077587	1103.07932798	1103.07932798	1103.07932798	1103.07932798	1103.07932798	1103.07932798	1103.07932798	1264.84972224	1264.84972224	1264.84972224	1264.84972224	1264.84972224	1264.84972224	985.138396923	985.138396923	985.138396923	985.138396923	985.138396923	985.138396923	946.992811323	946.992811323	946.992811323	946.992811323	946.992811323	946.992811323	946.992811323	2467.91882412	8800.26090665	8800.26090665	6904.46799462	9282.90466991	9296.54674331	9287.10180286	9280.42321481	9282.90466991	9296.54674331	9287.10180286	9280.42321481	17010.3778646	16766.3754893	1863.68052139	1528.62982916	1419.96617154	1321.40702003	1455.26412124	1455.04338254	1374.36912866	1451.01520948	1457.60618086	1550.83546588	1321.40702003	1528.62982916	1374.36912866	1452.79962842	2808.38508211	2808.38508211	2802.11543782	2808.38508211	2808.38508211	2808.38508211	2791.41012655	2808.38508211	2808.38508211	2802.11543782	10995.2598484	10977.4797901	3108.11543236	3067.26089684	3100.19925639	3080.17862339	7121.75943169	7121.75943169	7121.75943169	7121.75943169	7121.75943169	7121.75943169	7121.75943169	7121.75943169	7121.75943169	7121.75943169	7121.75943169	7121.75943169	7121.75943169	7121.75943169	7121.75943169	7121.75943169	7121.75943169	7121.75943169	7121.75943169	3596.25502102	3596.25502102	3596.25502102	3596.25502102	3596.25502102	3596.25502102	2525.79446625	3103.7812712	3103.7812712	2577.36504422	1349.56699379	0	0.0	0.0	1869.17401993	10356.6971438	10356.6971438	7122.53595137
Tyakht_Spb_73_13P_C	1707.26880108	10176.196698	10173.9783495	1822.92232516	409.106077587	409.106077587	409.106077587	409.106077587	409.106077587	409.106077587	409.106077587	409.106077587	409.106077587	409.106077587	1103.07932798	1103.07932798	1103.07932798	1103.07932798	1103.07932798	1103.07932798	1103.07932798	1264.84972224	1264.84972224	1264.84972224	1264.84972224	1264.84972224	1264.84972224	985.138396923	985.138396923	985.138396923	985.138396923	985.138396923	985.138396923	946.992811323	946.992811323	946.992811323	946.992811323	946.992811323	946.992811323	946.992811323	2467.91882412	8800.26090665	8800.26090665	6904.46799462	9282.90466991	9296.54674331	9287.10180286	9280.42321481	9282.90466991	9296.54674331	9287.10180286	9280.42321481	17010.3778646	16766.3754893	1863.68052139	1528.62982916	1419.96617154	1321.40702003	1455.26412124	1455.04338254	1374.36912866	1451.01520948	1457.60618086	1550.83546588	1321.40702003	1528.62982916	1374.36912866	1452.79962842	2808.38508211	2808.38508211	2802.11543782	2808.38508211	2808.38508211	2808.38508211	2791.41012655	2808.38508211	2808.38508211	2802.11543782	10995.2598484	10977.4797901	3108.11543236	3067.26089684	3100.19925639	3080.17862339	7121.75943169	7121.75943169	7121.75943169	7121.75943169	7121.75943169	7121.75943169	7121.75943169	7121.75943169	7121.75943169	7121.75943169	7121.75943169	7121.75943169	7121.75943169	7121.75943169	7121.75943169	7121.75943169	7121.75943169	7121.75943169	7121.75943169	3596.25502102	3596.25502102	3596.25502102	3596.25502102	3596.25502102	3596.25502102	2525.79446625	3103.7812712	3103.7812712	2577.36504422	1349.56699379	0.0	0	0.0	1869.17401993	10356.6971438	10356.6971438	7122.53595137
Tyakht_Spb_74_14P_C	1707.26880108	10176.196698	10173.9783495	1822.92232516	409.106077587	409.106077587	409.106077587	409.106077587	409.106077587	409.106077587	409.106077587	409.106077587	409.106077587	409.106077587	1103.07932798	1103.07932798	1103.07932798	1103.07932798	1103.07932798	1103.07932798	1103.07932798	1264.84972224	1264.84972224	1264.84972224	1264.84972224	1264.84972224	1264.84972224	985.138396923	985.138396923	985.138396923	985.138396923	985.138396923	985.138396923	946.992811323	946.992811323	946.992811323	946.992811323	946.992811323	946.992811323	946.992811323	2467.91882412	8800.26090665	8800.26090665	6904.46799462	9282.90466991	9296.54674331	9287.10180286	9280.42321481	9282.90466991	9296.54674331	9287.10180286	9280.42321481	17010.3778646	16766.3754893	1863.68052139	1528.62982916	1419.96617154	1321.40702003	1455.26412124	1455.04338254	1374.36912866	1451.01520948	1457.60618086	1550.83546588	1321.40702003	1528.62982916	1374.36912866	1452.79962842	2808.38508211	2808.38508211	2802.11543782	2808.38508211	2808.38508211	2808.38508211	2791.41012655	2808.38508211	2808.38508211	2802.11543782	10995.2598484	10977.4797901	3108.11543236	3067.26089684	3100.19925639	3080.17862339	7121.75943169	7121.75943169	7121.75943169	7121.75943169	7121.75943169	7121.75943169	7121.75943169	7121.75943169	7121.75943169	7121.75943169	7121.75943169	7121.75943169	7121.75943169	7121.75943169	7121.75943169	7121.75943169	7121.75943169	7121.75943169	7121.75943169	3596.25502102	3596.25502102	3596.25502102	3596.25502102	3596.25502102	3596.25502102	2525.79446625	3103.7812712	3103.7812712	2577.36504422	1349.56699379	0.0	0.0	0	1869.17401993	10356.6971438	10356.6971438	7122.53595137
Wagemans_C.20160412	170.420070091	9324.73523886	9322.9207015	340.289957803	1662.63770093	1662.63770093	1662.63770093	1662.63770093	1662.63770093	1662.63770093	1662.63770093	1662.63770093	1662.63770093	1662.63770093	1025.57317396	1025.57317396	1025.57317396	1025.57317396	1025.57317396	1025.57317396	1025.57317396	1042.44443015	1042.44443015	1042.44443015	1042.44443015	1042.44443015	1042.44443015	1136.63013857	1136.63013857	1136.63013857	1136.63013857	1136.63013857	1136.63013857	1169.39708498	1169.39708498	1169.39708498	1169.39708498	1169.39708498	1169.39708498	1169.39708498	846.7946397	8779.37781653	8779.37781653	5907.58612199	9078.92470865	9095.33642533	9088.42299669	9078.57529153	9078.92470865	9095.33642533	9088.42299669	9078.57529153	18841.4425771	18633.6476692	8.426647237	633.308045635	661.608831578	973.97224331	857.558464882	857.848612639	822.588522324	877.290374808	692.300919083	735.166184732	973.97224331	633.308045635	822.588522324	698.671138215	1084.85380389	1084.85380389	1081.42858975	1084.85380389	1084.85380389	1084.85380389	1072.34749132	1084.85380389	1084.85380389	1081.42858975	11810.5612967	11801.6830993	3290.12557922	3232.73356517	3269.85608265	3254.10488032	8990.25657432	8990.25657432	8990.25657432	8990.25657432	8990.25657432	8990.25657432	8990.25657432	8990.25657432	8990.25657432	8990.25657432	8990.25657432	8990.25657432	8990.25657432	8990.25657432	8990.25657432	8990.25657432	8990.25657432	8990.25657432	8990.25657432	1730.67682568	1730.67682568	1730.67682568	1730.67682568	1730.67682568	1730.67682568	917.098751024	4966.77855997	4966.77855997	4413.2805998	2850.85558413	1869.17401993	1869.17401993	1869.17401993	0	8817.23635	8817.23635	5676.76044771
Zambrano_C.20160412.s1	8921.3742808	3154.12466903	3155.5393491	9070.5952384	9971.77289366	9971.77289366	9971.77289366	9971.77289366	9971.77289366	9971.77289366	9971.77289366	9971.77289366	9971.77289366	9971.77289366	9838.83802331	9838.83802331	9838.83802331	9838.83802331	9838.83802331	9838.83802331	9838.83802331	9855.26229849	9855.26229849	9855.26229849	9855.26229849	9855.26229849	9855.26229849	9941.0003064	9941.0003064	9941.0003064	9941.0003064	9941.0003064	9941.0003064	9969.5283389	9969.5283389	9969.5283389	9969.5283389	9969.5283389	9969.5283389	9969.5283389	8803.40464764	6100.31280772	6100.31280772	4011.2625786	5464.74291107	5473.8263633	5482.65785239	5472.05267545	5464.74291107	5473.8263633	5482.65785239	5472.05267545	12332.4883034	12381.094334	8818.07633633	9432.05965111	9476.95177334	9783.16819244	9649.72298265	9650.04054536	9633.31912621	9668.69160462	9500.06775364	9513.68872403	9783.16819244	9432.05965111	9633.31912621	9506.71149716	8504.92162416	8504.92162416	8513.19453749	8504.92162416	8504.92162416	8504.92162416	8521.24095496	8504.92162416	8504.92162416	8513.19453749	9183.92373735	9215.47136567	11555.0059144	11501.9926689	11529.8372176	11523.921858	15695.5220841	15695.5220841	15695.5220841	15695.5220841	15695.5220841	15695.5220841	15695.5220841	15695.5220841	15695.5220841	15695.5220841	15695.5220841	15695.5220841	15695.5220841	15695.5220841	15695.5220841	15695.5220841	15695.5220841	15695.5220841	15695.5220841	7520.51611079	7520.51611079	7520.51611079	7520.51611079	7520.51611079	7520.51611079	7946.51748792	13042.3144268	13042.3144268	12758.3404319	11612.6263167	10356.6971438	10356.6971438	10356.6971438	8817.23635	0	0.0	8243.55433559
