Run ID	Country	Date	Lat Lon
SRR1535346	China	2012	22.55 N 113.24 E
ERR525720	Denmark	2008/2010	
ERR414504	Spain	2008/2010	
ERR321279	Denmark	2008-2010	
ERR589789	China	2012	
ERR1190836	China	2014	
ERR209565	Spain	2008-2010	
SRR3313062	Luxembourg	2012-09-21	49.5 N 6.2 E
ERR748209	Germany	2011/2014	
SRR1750094	USA	30-Jun-2014	40.68 N 73.98 W
ERR209426	Denmark	2008-2010	
ERR414538	Denmark	2008/2010	
ERR1018233	China	2012	
ERR480768	France	2004/2006	
ERR748206	Germany	2011/2014	
ERR1190973	China	2014	
ERR479395	France	2004/2006	
SRR4074268	Italy	2013	
ERR748201	Germany	2011/2014	
ERR748140	Germany	2011/2014	
ERR748485	Germany	2011/2014	
ERR748198	Germany	2011/2014	
ERR480831	France	2004/2006	
SRR2155176	Germany	Nov-2009	not applicable
ERR589762	China	2012	
ERR527078	China	2011	
ERR321372	Denmark	2008-2010	
ERR210422	Spain	2008-2010	
SRR1616986	Germany	21-Jun-2012	48 N 8 E
ERR481051	Germany	2011/2013	
ERR748158	Germany	2011/2014	
ERR589564	China	2012	
ERR527212	China	2011	
ERR209846	Spain	2008-2010	
ERR210112	Denmark	2008-2010	
ERR479555	Germany	2011/2013	
ERR321437	Denmark	2008-2010	
ERR480999	Germany	2011/2013	
ERR480998	Germany	2011/2013	
ERR1018239	China	2012	
ERR209257	Denmark	2008-2010	
ERR748343	Germany	2011/2014	
ERR321117	Denmark	2008-2010	
ERR748489	Germany	2011/2014	
ERR414282	Denmark	2008/2010	
ERR479112	France	2004/2006	
SRR2043632	Hong_Kong	Apr-2014	22.15 N 114.10 E
ERR480804	France	2004/2006	
ERR209594	Spain	2008-2010	
ERR479547	Germany	2011/2013	
ERR479027	France	2004/2006	
ERR525769	Denmark	2008/2010	
ERR481091	Germany	2011/2013	
ERR748177	Germany	2011/2014	
SRR4423656	USA	2014-06-23	39.288462639338995 N 76.62594594061375 W
ERR480873	France	2004/2006	
ERR479017	France	2004/2006	
SRR2938450	El Salvador	07-Jan-2013	
ERR209626	Spain	2008-2010	
ERR321265	Denmark	2008-2010	
ERR479212	France	2004/2006	
ERR321581	Denmark	2008-2010	
ERR209337	Denmark	2008-2010	
SRR2089089	Canada	2012-12-17	49 N 123 W
ERR209311	Denmark	2008-2010	
ERR209853	Spain	2008-2010	
SRR3182004	USA	2013-12-18	38.984652 N 77.094709 W
ERR1190974	China	2014	
ERR748195	Germany	2011/2014	
ERR209570	Spain	2008-2010	
ERR1190879	China	2014	
ERR321569	Denmark	2008-2010	
ERR480665	France	2004/2006	
ERR589808	China	2012	
ERR479401	France	2004/2006	
ERR210300	Denmark	2008-2010	
ERR210138	Denmark	2008-2010	
ERR480736	France	2004/2006	
ERR321134	Denmark	2008-2010	
ERR525772	Denmark	2008/2010	
ERR209914	Denmark	2008-2010	
ERR321401	Denmark	2008-2010	
SRR3182003	USA	2013-12-18	38.984652 N 77.094709 W
ERR748192	Germany	2011/2014	
ERR481048	Germany	2011/2013	
SRR1620993	USA	2011-09-30	38.984652 N 77.094709 W
ERR210619	Spain	2008-2010	
SRR2107173	Argentina	05-Sep-08	34.07 S 59.07 W
ERR479228	France	2004/2006	
ERR480767	France	2004/2006	
ERR748188	Germany	2011/2014	
ERR1190630	China	2014	
ERR479193	France	2004/2006	
ERR748165	Germany	2011/2014	
ERR480629	France	2004/2006	
ERR209829	Spain	2008-2010	
ERR414235	Denmark	2008/2010	
ERR1018197	China	2012	
ERR420365	Pacific Ocean	2011/2012	
ERR209980	Denmark	2008-2010	
ERR414563	Denmark	2008/2010	
ERR1018303	China	2012	
ERR479524	Germany	2011/2013	
SRR1106773	China	2012.11-2.13.5	32056.10""-11336'35.96
ERR321537	Denmark	2008-2010	
ERR589826	China	2012	
ERR209269	Denmark	2008-2010	
ERR748319	Germany	2011/2014	
ERR210410	Spain	2008-2010	
ERR414307	Denmark	2008/2010	
SRR1046369	Luxembourg	25-Jan-2011	49.5134139, 006.0179250
ERR748351	Germany	2011/2014	
ERR321213	Denmark	2008-2010	
ERR209289	Denmark	2008-2010	
SRR3182134	USA	2014-01-24	38.984652 N 77.094709 W
SRR2938598	Peru	07-Aug-2012	
ERR748482	Germany	2011/2014	
SRR1554400	Canada	Oct-2010	missing
ERR748450	Germany	2011/2014	
ERR480462	France	2004/2006	
ERR414765	Spain	2008/2010	
SRR3993061	China	Oct-2010	43.95 N 116.10 E
ERR589540	China	2012	
ERR480463	France	2004/2006	
ERR479443	Germany	2011/2013	
ERR414337	Denmark	2008/2010	
ERR210245	Denmark	2008-2010	
ERR1190926	China	2014	
ERR527055	China	2011	
SRR4032483	USA	2013	29.77152983140313 N 95.22124444140628 W
SRR1624821	USA	2012-04-11	38.984652 N 77.094709 W
ERR321162	Denmark	2008-2010	
ERR210690	Spain	2008-2010	
ERR209649	Spain	2008-2010	
ERR748370	Germany	2011/2014	
ERR414663	Spain	2008/2010	
ERR480902	France	2004/2006	
ERR748113	Germany	2011/2014	
ERR528319	China	2011	
ERR480721	France	2004/2006	
ERR209600	Spain	2008-2010	
ERR479403	France	2004/2006	
ERR210705	Spain	2008-2010	
ERR414576	Denmark	2008/2010	
ERR321383	Denmark	2008-2010	
ERR209485	Denmark	2008-2010	
ERR209947	Denmark	2008-2010	
SRR2308974	China	2012-12	34.65 N 119.17 E
ERR321184	Denmark	2008-2010	
ERR480871	France	2004/2006	
ERR209266	Denmark	2008-2010	
SRR3182128	USA	2014-01-24	38.984652 N 77.094709 W
SRR3181997	USA	2013-12-18	38.984652 N 77.094709 W
SRR2183695	USA	06-18-2014	
SRR3184257	USA	2014-01-28	38.984652 N 77.094709 W
ERR321402	Denmark	2008-2010	
SRR4435697	USA	2014-06-08	39.288462639338995 N 76.62594594061375 W
SRR4032627	USA	2013	29.77152983140312 N 95.22124444140627 W
SRR3993023	Mongolia	Oct-2010	47.30 N 106.15 E
SRR4435717	USA	2014-06-09	39.288462639338995 N 76.62594594061375 W
SRR2155395	Germany	May-2010	not applicable
ERR480475	France	2004/2006	
ERR1018193	China	2012	
SRR3313073	Luxembourg	2012-12-07	49.5 N 6.2 E
SRR4423704	USA	2014-06-16	39.288462639338995 N 76.62594594061375 W
ERR480675	France	2004/2006	
ERR527120	China	2011	
ERR479209	France	2004/2006	
ERR480466	France	2004/2006	
ERR1190954	China	2014	
ERR209781	Spain	2008-2010	
SRR2938320	Peru	07-Aug-2012	
ERR527093	China	2011	
ERR209327	Denmark	2008-2010	
ERR321333	Denmark	2008-2010	
ERR1190533	China	2014	
