361	ERR321483_42	Denmark	2008-2010
362	ERR321483_43	Denmark	2008-2010
363	ERR321483_44	Denmark	2008-2010
364	ERR321483_45	Denmark	2008-2010
365	ERR321483_46	Denmark	2008-2010
366	ERR321483_47	Denmark	2008-2010
367	ERR321483_48	Denmark	2008-2010
368	ERR321483_49	Denmark	2008-2010
369	ERR321483_50	Denmark	2008-2010
370	ERR321483_51	Denmark	2008-2010
371	ERR321483_52	Denmark	2008-2010
372	ERR321483_53	Denmark	2008-2010
373	ERR321483_54	Denmark	2008-2010
374	ERR321483_55	Denmark	2008-2010
375	ERR321483_56	Denmark	2008-2010
376	ERR321483_57	Denmark	2008-2010
377	ERR321483_58	Denmark	2008-2010
378	ERR321483_59	Denmark	2008-2010
379	ERR479366_1	France	2004/2006
380	ERR479366_2	France	2004/2006
381	ERR479366_3	France	2004/2006
382	ERR479590_1	Germany	2011/2013
383	ERR1190617_1	China	2014
384	ERR1190617_2	China	2014
385	ERR321068_1	Denmark	2008-2010
386	ERR527120_1	China	2011
387	ERR527120_2	China	2011
388	ERR525764_1	Denmark	2008/2010
389	SRR2043640_1	Hong Kong	Apr-2014
390	SRR2043640_2	Hong Kong	Apr-2014
391	ERR1190865_1	China	2014
392	ERR1190865_2	China	2014
393	SRR2566056_1	Canada	2010-03-25
394	SRR2566056_2	Canada	2010-03-25
395	SRR4074260_1	Italy	2013
396	SRR4074260_2	Italy	2013
397	SRR4074260_3	Italy	2013
398	SRR4074260_4	Italy	2013
399	SRR4074260_5	Italy	2013
400	SRR4074260_6	Italy	2013
401	SRR4074260_7	Italy	2013
402	SRR4074260_8	Italy	2013
403	SRR4074260_9	Italy	2013
404	SRR4074260_10	Italy	2013
405	SRR4074260_11	Italy	2013
406	SRR4074260_12	Italy	2013
407	SRR4074260_13	Italy	2013
408	SRR4074260_14	Italy	2013
409	SRR4074260_15	Italy	2013
410	SRR4074260_16	Italy	2013
411	SRR4074260_17	Italy	2013
412	SRR4074260_18	Italy	2013
413	SRR4074260_19	Italy	2013
414	SRR4074260_20	Italy	2013
415	SRR4074260_21	Italy	2013
416	SRR4074260_22	Italy	2013
