sampleid	Brouns_B.20151106	Cinek_bin11_primerB.20151120	Cinek_bin13_primerB.20151120	Cinek_bin14_primerB.20151120	Cinek_bin15_primerB.20151120	Cinek_bin16_primerB.20151120	Cinek_bin57_primerB.20151120	Decewicz_Dziewit_Lodz_Bseq1.20160126	Decewicz_Dziewit_Lodz_Bseq1.20160303	Decewicz_Dziewit_Lodz_Bseq2.20160303	Decewicz_Dziewit_Lodz_Bseq3.20160303	Decewicz_Dziewit_Lodz_Bseq4.20160303	Decewicz_Dziewit_Lodz_Bseq5.20160303	Decewicz_Dziewit_Oswiecim_Bseq1.20160126	Decewicz_Dziewit_Oswiecim_Bseq1.20160303	Decewicz_Dziewit_Oswiecim_Bseq2.20160126	Decewicz_Dziewit_Oswiecim_Bseq2.20160303	Decewicz_Dziewit_Oswiecim_Bseq3.20160126	Decewicz_Dziewit_Oswiecim_Bseq3.20160303	Decewicz_Dziewit_Oswiecim_Bseq4.20160126	Decewicz_Dziewit_Oswiecim_Bseq4.20160303	Decewicz_Dziewit_Oswiecim_Bseq5.20160303	Decewicz_Dziewit_Warsaw_Bseq1.20160126	Decewicz_Dziewit_Warsaw_Bseq1.20160303	Decewicz_Dziewit_Warsaw_Bseq2.20160303	Decewicz_Dziewit_Warsaw_Bseq3.20160303	Decewicz_Dziewit_Wyszkow_Bseq1.20160126	Decewicz_Dziewit_Wyszkow_Bseq1.20160303	Decewicz_Dziewit_Wyszkow_Bseq2.20160126	Decewicz_Dziewit_Wyszkow_Bseq2.20160303	Decewicz_Dziewit_Wyszkow_Bseq3.20160126	Decewicz_Dziewit_Wyszkow_Bseq3.20160303	Decewicz_Dziewit_Wyszkow_Bseq4.20160126	Decewicz_Dziewit_Wyszkow_Bseq4.20160303	Decewicz_Dziewit_Wyszkow_Bseq5.20160126	Decewicz_Dziewit_Wyszkow_Bseq5.20160303	Desnues_sewage27_primerB.20151217	DiazMunoz_Davis1_B	DiazMunoz_Davis3_B	DiazMunoz_NYC_B	Edwards_B.20151012.S1	Edwards_B.20151012.S2	Edwards_B.20151012.S3	Edwards_B.20151012.S4	Edwards_B.20151209.S1	Edwards_B.20151209.S2	Edwards_B.20151209.S3	Edwards_B.20151209.S4	Fineran_Dunedin_B	Fineran_Greymouth_B	Mazankova_primerB_1.20151201	Mazankova_primerB_10.20151201	Mazankova_primerB_12.20151201	Mazankova_primerB_13.20151201	Mazankova_primerB_14.20151201	Mazankova_primerB_15.20151201	Mazankova_primerB_16.20151201	Mazankova_primerB_17.20151201	Mazankova_primerB_18.20151201	Mazankova_primerB_19.20151201	Mazankova_primerB_2.20151201	Mazankova_primerB_23.20151201	Mazankova_primerB_3.20151201	Mazankova_primerB_4.20151201	Mazankova_primerB_5.20151201	Mazankova_primerB_6.20151201	Mazankova_primerB_9.20151201	Muniesa_1.1_Gav_primerB.201510	Muniesa_E13_Gav_primerB.201405	Muniesa_E14_ElPratdeLlobregat_primerB.201401	Muniesa_E1_Gav_primerB.201510	Muniesa_E23_Gav_primerB.201406	Muniesa_E2_Gav_primerB.201510	Muniesa_E32_Girona_primerB.201505	Muniesa_E4_Gav_primerB.201311	Muniesa_E7_Gav_primerB.201401	Muniesa_E8_ElPratdeLlobregat_primerB.201401	Nigro_B.20161212.SandIsland	Nigro_B.20161212.Waianae	Qimron_Jericho_B_20151202	Qimron_Qalqilyah_B_20151202	Qimron_Ramallah_B_20151202	Qimron_Salfit_B_20151202	Raya_B.20160414	Santos_B13.20160225	Santos_B21.20160225	Santos_B24.20160225	Strain_primerB.20151215	Tyakht_Nov_282_B	Tyakht_Nov_285_B	Tyakht_Nov_287_B	Tyakht_OM_178_B	Tyakht_SAR_275_B	Zambrano_B.20160412.s1	crAssphage_B
Mazankova_primerB_9.20151201	636.135563739	1396.04047046	1396.04047046	1396.04047046	1396.04047046	1396.04047046	1396.04047046	390.051831165	390.051831165	390.051831165	390.051831165	390.051831165	390.051831165	348.989787806	348.989787806	348.989787806	348.989787806	348.989787806	348.989787806	348.989787806	348.989787806	348.989787806	519.625440417	519.625440417	519.625440417	519.625440417	559.390764568	559.390764568	559.390764568	559.390764568	559.390764568	559.390764568	559.390764568	559.390764568	559.390764568	559.390764568	1021.45409563	9263.22676813	9263.22676813	6573.85845146	9612.65186391	9628.51509743	9620.92404326	9611.77637253	9612.65186391	9628.51509743	9620.92404326	9611.77637253	18188.0034435	18050.4852511	84.3373704018	292.685056565	189.718632122	84.3373704018	123.396913033	170.739118369	59.5523697763	69.9799426993	276.705151601	170.739118369	170.963538539	6.74139379914	69.9799426993	123.396913033	276.705151601	84.3373704018	0	1370.98547706	1370.98547706	1364.15256847	1370.98547706	1370.98547706	1370.98547706	1353.34197422	1370.98547706	1370.98547706	1364.15256847	12044.4719337	12031.9121598	2669.71775839	2613.85195632	2651.26949559	2634.20794396	11819.6438558	2246.47836793	2246.47836793	2246.47836793	1611.27216443	4454.93580456	4454.93580456	4454.93580456	3865.74088483	2210.79387417	9506.71149716	5737.28254238
Muniesa_1.1_Gav_primerB.201510	1246.47248868	2681.37236236	2681.37236236	2681.37236236	2681.37236236	2681.37236236	2681.37236236	1755.61323684	1755.61323684	1755.61323684	1755.61323684	1755.61323684	1755.61323684	1654.61925185	1654.61925185	1654.61925185	1654.61925185	1654.61925185	1654.61925185	1654.61925185	1654.61925185	1654.61925185	1885.81363502	1885.81363502	1885.81363502	1885.81363502	1926.23782136	1926.23782136	1926.23782136	1926.23782136	1926.23782136	1926.23782136	1926.23782136	1926.23782136	1926.23782136	1926.23782136	357.268311304	9459.84317211	9459.84317211	6158.1079571	9663.34618822	9680.61124397	9675.16966607	9664.06433978	9663.34618822	9680.61124397	9675.16966607	9664.06433978	18964.5261073	19111.7019646	1289.61592432	1578.58139616	1435.0373355	1289.61592432	1296.29867935	1422.83314329	1426.39070076	1393.38036302	1578.84361787	1422.83314329	1423.13512718	1365.31937216	1393.38036302	1296.29867935	1578.84361787	1289.61592432	1370.98547706	0	0.0	8.36865029224	0.0	0.0	0.0	18.3965133693	0.0	0.0	8.36865029224	12753.8277036	12748.0689347	3145.62373733	3088.26597659	3121.45132049	3110.95798092	10455.0965381	992.812346778	992.812346778	992.812346778	1421.29698458	5818.99644143	5818.99644143	5818.99644143	5218.41130354	3500.44284953	8504.92162416	4598.55835777
Muniesa_E13_Gav_primerB.201405	1246.47248868	2681.37236236	2681.37236236	2681.37236236	2681.37236236	2681.37236236	2681.37236236	1755.61323684	1755.61323684	1755.61323684	1755.61323684	1755.61323684	1755.61323684	1654.61925185	1654.61925185	1654.61925185	1654.61925185	1654.61925185	1654.61925185	1654.61925185	1654.61925185	1654.61925185	1885.81363502	1885.81363502	1885.81363502	1885.81363502	1926.23782136	1926.23782136	1926.23782136	1926.23782136	1926.23782136	1926.23782136	1926.23782136	1926.23782136	1926.23782136	1926.23782136	357.268311304	9459.84317211	9459.84317211	6158.1079571	9663.34618822	9680.61124397	9675.16966607	9664.06433978	9663.34618822	9680.61124397	9675.16966607	9664.06433978	18964.5261073	19111.7019646	1289.61592432	1578.58139616	1435.0373355	1289.61592432	1296.29867935	1422.83314329	1426.39070076	1393.38036302	1578.84361787	1422.83314329	1423.13512718	1365.31937216	1393.38036302	1296.29867935	1578.84361787	1289.61592432	1370.98547706	0.0	0	8.36865029224	0.0	0.0	0.0	18.3965133693	0.0	0.0	8.36865029224	12753.8277036	12748.0689347	3145.62373733	3088.26597659	3121.45132049	3110.95798092	10455.0965381	992.812346778	992.812346778	992.812346778	1421.29698458	5818.99644143	5818.99644143	5818.99644143	5218.41130354	3500.44284953	8504.92162416	4598.55835777
Muniesa_E14_ElPratdeLlobregat_primerB.201401	1242.69022073	2675.97903901	2675.97903901	2675.97903901	2675.97903901	2675.97903901	2675.97903901	1748.58040486	1748.58040486	1748.58040486	1748.58040486	1748.58040486	1748.58040486	1647.19061219	1647.19061219	1647.19061219	1647.19061219	1647.19061219	1647.19061219	1647.19061219	1647.19061219	1647.19061219	1878.77094017	1878.77094017	1878.77094017	1878.77094017	1919.20421493	1919.20421493	1919.20421493	1919.20421493	1919.20421493	1919.20421493	1919.20421493	1919.20421493	1919.20421493	1919.20421493	349.692691323	9463.55490087	9463.55490087	6164.41735672	9667.8665976	9685.12644617	9679.67307579	9668.57657774	9667.8665976	9685.12644617	9679.67307579	9668.57657774	18958.8293965	19104.1992622	1282.86592547	1571.13282927	1427.64030591	1282.86592547	1289.1258082	1415.47960091	1419.63452404	1386.78941504	1571.45828651	1415.47960091	1415.78123003	1358.49955586	1386.78941504	1289.1258082	1571.45828651	1282.86592547	1364.15256847	8.36865029224	8.36865029224	0	8.36865029224	8.36865029224	8.36865029224	10.8178316778	8.36865029224	8.36865029224	0.0	12754.7310216	12748.9216692	3137.92784801	3080.55880847	3113.76318277	3103.25109585	10462.3660194	1001.17856847	1001.17856847	1001.17856847	1423.6344069	5811.74658245	5811.74658245	5811.74658245	5210.9466271	3492.5439458	8513.19453749	4601.07414834
Muniesa_E1_Gav_primerB.201510	1246.47248868	2681.37236236	2681.37236236	2681.37236236	2681.37236236	2681.37236236	2681.37236236	1755.61323684	1755.61323684	1755.61323684	1755.61323684	1755.61323684	1755.61323684	1654.61925185	1654.61925185	1654.61925185	1654.61925185	1654.61925185	1654.61925185	1654.61925185	1654.61925185	1654.61925185	1885.81363502	1885.81363502	1885.81363502	1885.81363502	1926.23782136	1926.23782136	1926.23782136	1926.23782136	1926.23782136	1926.23782136	1926.23782136	1926.23782136	1926.23782136	1926.23782136	357.268311304	9459.84317211	9459.84317211	6158.1079571	9663.34618822	9680.61124397	9675.16966607	9664.06433978	9663.34618822	9680.61124397	9675.16966607	9664.06433978	18964.5261073	19111.7019646	1289.61592432	1578.58139616	1435.0373355	1289.61592432	1296.29867935	1422.83314329	1426.39070076	1393.38036302	1578.84361787	1422.83314329	1423.13512718	1365.31937216	1393.38036302	1296.29867935	1578.84361787	1289.61592432	1370.98547706	0.0	0.0	8.36865029224	0	0.0	0.0	18.3965133693	0.0	0.0	8.36865029224	12753.8277036	12748.0689347	3145.62373733	3088.26597659	3121.45132049	3110.95798092	10455.0965381	992.812346778	992.812346778	992.812346778	1421.29698458	5818.99644143	5818.99644143	5818.99644143	5218.41130354	3500.44284953	8504.92162416	4598.55835777
Muniesa_E23_Gav_primerB.201406	1246.47248868	2681.37236236	2681.37236236	2681.37236236	2681.37236236	2681.37236236	2681.37236236	1755.61323684	1755.61323684	1755.61323684	1755.61323684	1755.61323684	1755.61323684	1654.61925185	1654.61925185	1654.61925185	1654.61925185	1654.61925185	1654.61925185	1654.61925185	1654.61925185	1654.61925185	1885.81363502	1885.81363502	1885.81363502	1885.81363502	1926.23782136	1926.23782136	1926.23782136	1926.23782136	1926.23782136	1926.23782136	1926.23782136	1926.23782136	1926.23782136	1926.23782136	357.268311304	9459.84317211	9459.84317211	6158.1079571	9663.34618822	9680.61124397	9675.16966607	9664.06433978	9663.34618822	9680.61124397	9675.16966607	9664.06433978	18964.5261073	19111.7019646	1289.61592432	1578.58139616	1435.0373355	1289.61592432	1296.29867935	1422.83314329	1426.39070076	1393.38036302	1578.84361787	1422.83314329	1423.13512718	1365.31937216	1393.38036302	1296.29867935	1578.84361787	1289.61592432	1370.98547706	0.0	0.0	8.36865029224	0.0	0	0.0	18.3965133693	0.0	0.0	8.36865029224	12753.8277036	12748.0689347	3145.62373733	3088.26597659	3121.45132049	3110.95798092	10455.0965381	992.812346778	992.812346778	992.812346778	1421.29698458	5818.99644143	5818.99644143	5818.99644143	5218.41130354	3500.44284953	8504.92162416	4598.55835777
Muniesa_E2_Gav_primerB.201510	1246.47248868	2681.37236236	2681.37236236	2681.37236236	2681.37236236	2681.37236236	2681.37236236	1755.61323684	1755.61323684	1755.61323684	1755.61323684	1755.61323684	1755.61323684	1654.61925185	1654.61925185	1654.61925185	1654.61925185	1654.61925185	1654.61925185	1654.61925185	1654.61925185	1654.61925185	1885.81363502	1885.81363502	1885.81363502	1885.81363502	1926.23782136	1926.23782136	1926.23782136	1926.23782136	1926.23782136	1926.23782136	1926.23782136	1926.23782136	1926.23782136	1926.23782136	357.268311304	9459.84317211	9459.84317211	6158.1079571	9663.34618822	9680.61124397	9675.16966607	9664.06433978	9663.34618822	9680.61124397	9675.16966607	9664.06433978	18964.5261073	19111.7019646	1289.61592432	1578.58139616	1435.0373355	1289.61592432	1296.29867935	1422.83314329	1426.39070076	1393.38036302	1578.84361787	1422.83314329	1423.13512718	1365.31937216	1393.38036302	1296.29867935	1578.84361787	1289.61592432	1370.98547706	0.0	0.0	8.36865029224	0.0	0.0	0	18.3965133693	0.0	0.0	8.36865029224	12753.8277036	12748.0689347	3145.62373733	3088.26597659	3121.45132049	3110.95798092	10455.0965381	992.812346778	992.812346778	992.812346778	1421.29698458	5818.99644143	5818.99644143	5818.99644143	5218.41130354	3500.44284953	8504.92162416	4598.55835777
Muniesa_E32_Girona_primerB.201505	1233.33562973	2665.61708392	2665.61708392	2665.61708392	2665.61708392	2665.61708392	2665.61708392	1737.76281878	1737.76281878	1737.76281878	1737.76281878	1737.76281878	1737.76281878	1636.42840663	1636.42840663	1636.42840663	1636.42840663	1636.42840663	1636.42840663	1636.42840663	1636.42840663	1636.42840663	1867.95354832	1867.95354832	1867.95354832	1867.95354832	1908.38665031	1908.38665031	1908.38665031	1908.38665031	1908.38665031	1908.38665031	1908.38665031	1908.38665031	1908.38665031	1908.38665031	338.979266164	9462.24760776	9462.24760776	6167.34545248	9667.75740647	9685.00921798	9679.53776689	9668.45483902	9667.75740647	9685.00921798	9679.53776689	9668.45483902	18956.9376752	19098.6550892	1272.06373251	1560.37644977	1416.86935581	1272.06373251	1278.31584725	1404.69816918	1408.83148874	1376.0109058	1560.68446161	1404.69816918	1404.9998778	1347.69008199	1376.0109058	1278.31584725	1560.68446161	1272.06373251	1353.34197422	18.3965133693	18.3965133693	10.8178316778	18.3965133693	18.3965133693	18.3965133693	0	18.3965133693	18.3965133693	10.8178316778	12749.8000536	12743.9322936	3131.9588686	3074.5590794	3107.81562667	3097.25200766	10473.1627532	1010.09613163	1010.09613163	1010.09613163	1420.52685271	5800.94666298	5800.94666298	5800.94666298	5200.19599366	3482.04689295	8521.24095496	4609.46305417
Muniesa_E4_Gav_primerB.201311	1246.47248868	2681.37236236	2681.37236236	2681.37236236	2681.37236236	2681.37236236	2681.37236236	1755.61323684	1755.61323684	1755.61323684	1755.61323684	1755.61323684	1755.61323684	1654.61925185	1654.61925185	1654.61925185	1654.61925185	1654.61925185	1654.61925185	1654.61925185	1654.61925185	1654.61925185	1885.81363502	1885.81363502	1885.81363502	1885.81363502	1926.23782136	1926.23782136	1926.23782136	1926.23782136	1926.23782136	1926.23782136	1926.23782136	1926.23782136	1926.23782136	1926.23782136	357.268311304	9459.84317211	9459.84317211	6158.1079571	9663.34618822	9680.61124397	9675.16966607	9664.06433978	9663.34618822	9680.61124397	9675.16966607	9664.06433978	18964.5261073	19111.7019646	1289.61592432	1578.58139616	1435.0373355	1289.61592432	1296.29867935	1422.83314329	1426.39070076	1393.38036302	1578.84361787	1422.83314329	1423.13512718	1365.31937216	1393.38036302	1296.29867935	1578.84361787	1289.61592432	1370.98547706	0.0	0.0	8.36865029224	0.0	0.0	0.0	18.3965133693	0	0.0	8.36865029224	12753.8277036	12748.0689347	3145.62373733	3088.26597659	3121.45132049	3110.95798092	10455.0965381	992.812346778	992.812346778	992.812346778	1421.29698458	5818.99644143	5818.99644143	5818.99644143	5218.41130354	3500.44284953	8504.92162416	4598.55835777
Muniesa_E7_Gav_primerB.201401	1246.47248868	2681.37236236	2681.37236236	2681.37236236	2681.37236236	2681.37236236	2681.37236236	1755.61323684	1755.61323684	1755.61323684	1755.61323684	1755.61323684	1755.61323684	1654.61925185	1654.61925185	1654.61925185	1654.61925185	1654.61925185	1654.61925185	1654.61925185	1654.61925185	1654.61925185	1885.81363502	1885.81363502	1885.81363502	1885.81363502	1926.23782136	1926.23782136	1926.23782136	1926.23782136	1926.23782136	1926.23782136	1926.23782136	1926.23782136	1926.23782136	1926.23782136	357.268311304	9459.84317211	9459.84317211	6158.1079571	9663.34618822	9680.61124397	9675.16966607	9664.06433978	9663.34618822	9680.61124397	9675.16966607	9664.06433978	18964.5261073	19111.7019646	1289.61592432	1578.58139616	1435.0373355	1289.61592432	1296.29867935	1422.83314329	1426.39070076	1393.38036302	1578.84361787	1422.83314329	1423.13512718	1365.31937216	1393.38036302	1296.29867935	1578.84361787	1289.61592432	1370.98547706	0.0	0.0	8.36865029224	0.0	0.0	0.0	18.3965133693	0.0	0	8.36865029224	12753.8277036	12748.0689347	3145.62373733	3088.26597659	3121.45132049	3110.95798092	10455.0965381	992.812346778	992.812346778	992.812346778	1421.29698458	5818.99644143	5818.99644143	5818.99644143	5218.41130354	3500.44284953	8504.92162416	4598.55835777
Muniesa_E8_ElPratdeLlobregat_primerB.201401	1242.69022073	2675.97903901	2675.97903901	2675.97903901	2675.97903901	2675.97903901	2675.97903901	1748.58040486	1748.58040486	1748.58040486	1748.58040486	1748.58040486	1748.58040486	1647.19061219	1647.19061219	1647.19061219	1647.19061219	1647.19061219	1647.19061219	1647.19061219	1647.19061219	1647.19061219	1878.77094017	1878.77094017	1878.77094017	1878.77094017	1919.20421493	1919.20421493	1919.20421493	1919.20421493	1919.20421493	1919.20421493	1919.20421493	1919.20421493	1919.20421493	1919.20421493	349.692691323	9463.55490087	9463.55490087	6164.41735672	9667.8665976	9685.12644617	9679.67307579	9668.57657774	9667.8665976	9685.12644617	9679.67307579	9668.57657774	18958.8293965	19104.1992622	1282.86592547	1571.13282927	1427.64030591	1282.86592547	1289.1258082	1415.47960091	1419.63452404	1386.78941504	1571.45828651	1415.47960091	1415.78123003	1358.49955586	1386.78941504	1289.1258082	1571.45828651	1282.86592547	1364.15256847	8.36865029224	8.36865029224	0.0	8.36865029224	8.36865029224	8.36865029224	10.8178316778	8.36865029224	8.36865029224	0	12754.7310216	12748.9216692	3137.92784801	3080.55880847	3113.76318277	3103.25109585	10462.3660194	1001.17856847	1001.17856847	1001.17856847	1423.6344069	5811.74658245	5811.74658245	5811.74658245	5210.9466271	3492.5439458	8513.19453749	4601.07414834
Nigro_B.20161212.SandIsland	11697.5633532	10808.8704312	10808.8704312	10808.8704312	10808.8704312	10808.8704312	10808.8704312	11893.13232	11893.13232	11893.13232	11893.13232	11893.13232	11893.13232	12080.7991216	12080.7991216	12080.7991216	12080.7991216	12080.7991216	12080.7991216	12080.7991216	12080.7991216	12080.7991216	11827.5099185	11827.5099185	11827.5099185	11827.5099185	11802.8066243	11802.8066243	11802.8066243	11802.8066243	11802.8066243	11802.8066243	11802.8066243	11802.8066243	11802.8066243	11802.8066243	12635.570797	3948.1607947	3948.1607947	7986.21878872	4211.15027633	4195.08954614	4192.14195965	4205.74095247	4211.15027633	4195.08954614	4192.14195965	4205.74095247	8129.036711	7777.25668633	12070.844548	12122.0330283	12167.8327805	12070.844548	12167.1482236	12159.4338089	11995.6140522	11977.1325023	12099.1531708	12159.4338089	12159.4080678	12044.5167449	11977.1325023	12167.1482236	12099.1531708	12070.844548	12044.4719337	12753.8277036	12753.8277036	12754.7310216	12753.8277036	12753.8277036	12753.8277036	12749.8000536	12753.8277036	12753.8277036	12754.7310216	0	35.6797698608	13940.4397992	13916.6753532	13941.4764326	13922.3759605	12168.5509311	12588.5837405	12588.5837405	12588.5837405	11351.8171023	9791.11730088	9791.11730088	9791.11730088	10335.7493571	11612.6290606	9183.92373735	16647.1954644
Nigro_B.20161212.Waianae	11687.9705685	10792.9061833	10792.9061833	10792.9061833	10792.9061833	10792.9061833	10792.9061833	11878.622064	11878.622064	11878.622064	11878.622064	11878.622064	11878.622064	12066.3438138	12066.3438138	12066.3438138	12066.3438138	12066.3438138	12066.3438138	12066.3438138	12066.3438138	12066.3438138	11812.4026836	11812.4026836	11812.4026836	11812.4026836	11787.5297854	11787.5297854	11787.5297854	11787.5297854	11787.5297854	11787.5297854	11787.5297854	11787.5297854	11787.5297854	11787.5297854	12627.7843216	3964.43759344	3964.43759344	8002.30730709	4232.84643315	4216.84314924	4213.81163069	4227.4005623	4232.84643315	4216.84314924	4213.81163069	4227.4005623	8131.13450613	7778.46794339	12058.7277244	12107.9261871	12154.4770021	12058.7277244	12154.6603049	12146.1765287	11982.8675966	11964.6786886	12085.107113	12146.1765287	12146.148995	12031.9941701	11964.6786886	12154.6603049	12085.107113	12058.7277244	12031.9121598	12748.0689347	12748.0689347	12748.9216692	12748.0689347	12748.0689347	12748.0689347	12743.9322936	12748.0689347	12748.0689347	12748.9216692	35.6797698608	0	13917.6369833	13894.1542096	13918.8064995	13899.738437	12204.1028721	12588.7992972	12588.7992972	12588.7992972	11347.4483037	9761.65312209	9761.65312209	9761.65312209	10307.4794072	11589.2589662	9215.47136567	16660.6772728
Qimron_Jericho_B_20151202	3283.70322782	3404.24142186	3404.24142186	3404.24142186	3404.24142186	3404.24142186	3404.24142186	2570.12257422	2570.12257422	2570.12257422	2570.12257422	2570.12257422	2570.12257422	2423.45277643	2423.45277643	2423.45277643	2423.45277643	2423.45277643	2423.45277643	2423.45277643	2423.45277643	2423.45277643	2563.93116138	2563.93116138	2563.93116138	2563.93116138	2568.24963482	2568.24963482	2568.24963482	2568.24963482	2568.24963482	2568.24963482	2568.24963482	2568.24963482	2568.24963482	2568.24963482	2917.48341483	11836.0876901	11836.0876901	9181.50064275	12243.8843674	12259.1067435	12250.8612751	12242.4784678	12243.8843674	12259.1067435	12250.8612751	12242.4784678	15890.6933658	15967.2822359	2703.2046981	2429.94309552	2482.1104297	2703.2046981	2587.25812714	2500.15632608	2684.82912656	2733.22070218	2454.80471072	2500.15632608	2499.96245968	2674.10653044	2733.22070218	2587.25812714	2454.80471072	2703.2046981	2669.71775839	3145.62373733	3145.62373733	3137.92784801	3145.62373733	3145.62373733	3145.62373733	3131.9588686	3145.62373733	3145.62373733	3137.92784801	13940.4397992	13917.6369833	0	58.2811283127	25.180559312	36.1057695286	12269.9030878	4083.12787523	4083.12787523	4083.12787523	4178.45458526	4472.31614631	4472.31614631	4472.31614631	3837.36955758	2331.16947138	11555.0059144	5140.37911936
Qimron_Qalqilyah_B_20151202	3226.95050389	3359.74690402	3359.74690402	3359.74690402	3359.74690402	3359.74690402	3359.74690402	2517.3618233	2517.3618233	2517.3618233	2517.3618233	2517.3618233	2517.3618233	2369.55288782	2369.55288782	2369.55288782	2369.55288782	2369.55288782	2369.55288782	2369.55288782	2369.55288782	2369.55288782	2512.54524468	2512.54524468	2512.54524468	2512.54524468	2517.31907574	2517.31907574	2517.31907574	2517.31907574	2517.31907574	2517.31907574	2517.31907574	2517.31907574	2517.31907574	2517.31907574	2859.40392798	11786.8380003	11786.8380003	9123.4171333	12191.7408629	12207.0040087	12198.7964309	12190.3666328	12191.7408629	12207.0040087	12198.7964309	12190.3666328	15948.8515235	16024.7820301	2646.86566489	2375.35039262	2426.44175511	2646.86566489	2530.82786153	2444.42989356	2629.34857804	2677.54520763	2400.25788418	2444.42989356	2444.23789383	2618.20767029	2677.54520763	2530.82786153	2400.25788418	2646.86566489	2613.85195632	3088.26597659	3088.26597659	3080.55880847	3088.26597659	3088.26597659	3088.26597659	3074.5590794	3088.26597659	3088.26597659	3080.55880847	13916.6753532	13894.1542096	58.2811283127	0	37.419878103	22.6936185638	12248.0253761	4027.03022097	4027.03022097	4027.03022097	4120.51963883	4474.07809348	4474.07809348	4474.07809348	3836.76791659	2311.36975833	11501.9926689	5126.23177422
Qimron_Ramallah_B_20151202	3264.27511526	3394.18202738	3394.18202738	3394.18202738	3394.18202738	3394.18202738	3394.18202738	2554.41933505	2554.41933505	2554.41933505	2554.41933505	2554.41933505	2554.41933505	2406.81849348	2406.81849348	2406.81849348	2406.81849348	2406.81849348	2406.81849348	2406.81849348	2406.81849348	2406.81849348	2549.27721454	2549.27721454	2549.27721454	2549.27721454	2553.92938788	2553.92938788	2553.92938788	2553.92938788	2553.92938788	2553.92938788	2553.92938788	2553.92938788	2553.92938788	2553.92938788	2894.08676488	11822.9950028	11822.9950028	9159.93001829	12228.6865996	12243.9404453	12235.724132	12227.3051284	12228.6865996	12243.9404453	12235.724132	12227.3051284	15913.9247342	15991.3567181	2684.25356866	2412.70697171	2463.86162226	2684.25356866	2568.20570557	2481.84964133	2666.76609485	2714.96508572	2437.60956792	2481.84964133	2481.65765224	2655.62429314	2714.96508572	2568.20570557	2437.60956792	2684.25356866	2651.26949559	3121.45132049	3121.45132049	3113.76318277	3121.45132049	3121.45132049	3121.45132049	3107.81562667	3121.45132049	3121.45132049	3113.76318277	13941.4764326	13918.8064995	25.180559312	37.419878103	0	20.0435832689	12251.0963268	4058.38720892	4058.38720892	4058.38720892	4157.24698407	4484.08927512	4484.08927512	4484.08927512	3848.21409667	2333.85527287	11529.8372176	5124.01088741
Qimron_Salfit_B_20151202	3247.87076448	3374.33377799	3374.33377799	3374.33377799	3374.33377799	3374.33377799	3374.33377799	2535.9787318	2535.9787318	2535.9787318	2535.9787318	2535.9787318	2535.9787318	2388.77971988	2388.77971988	2388.77971988	2388.77971988	2388.77971988	2388.77971988	2388.77971988	2388.77971988	2388.77971988	2530.44933677	2530.44933677	2530.44933677	2530.44933677	2534.9919756	2534.9919756	2534.9919756	2534.9919756	2534.9919756	2534.9919756	2534.9919756	2534.9919756	2534.9919756	2534.9919756	2882.0184681	11803.7244015	11803.7244015	9145.40430439	12210.0711232	12225.3133832	12217.0863599	12208.680636	12210.0711232	12225.3133832	12217.0863599	12208.680636	15926.2763012	16002.0885035	2667.51551853	2394.96192621	2446.67770752	2667.51551853	2551.53547472	2464.70064861	2649.47376806	2697.78667331	2419.84382559	2464.70064861	2464.50752424	2638.58380484	2697.78667331	2551.53547472	2419.84382559	2667.51551853	2634.20794396	3110.95798092	3110.95798092	3103.25109585	3110.95798092	3110.95798092	3110.95798092	3097.25200766	3110.95798092	3110.95798092	3103.25109585	13922.3759605	13899.738437	36.1057695286	22.6936185638	20.0435832689	0	12259.9569557	4049.59110507	4049.59110507	4049.59110507	4142.34900503	4469.53878027	4469.53878027	4469.53878027	3833.11703935	2315.25686757	11523.921858	5135.28400439
Raya_B.20160414	11492.6656148	12958.2415666	12958.2415666	12958.2415666	12958.2415666	12958.2415666	12958.2415666	12208.1036238	12208.1036238	12208.1036238	12208.1036238	12208.1036238	12208.1036238	12108.273133	12108.273133	12108.273133	12108.273133	12108.273133	12108.273133	12108.273133	12108.273133	12108.273133	12338.310724	12338.310724	12338.310724	12338.310724	12378.4592851	12378.4592851	12378.4592851	12378.4592851	12378.4592851	12378.4592851	12378.4592851	12378.4592851	12378.4592851	12378.4592851	10811.0858658	10421.5759125	10421.5759125	8527.81589608	9702.85580239	9706.28801791	9717.30255024	9710.16474894	9702.85580239	9706.28801791	9717.30255024	9710.16474894	9809.47554053	10075.4773287	11736.3632402	12031.931445	11889.3277793	11736.3632402	11751.0947504	11877.5735607	11872.3834021	11833.6326271	12033.2083412	11877.5735607	11877.8726022	11813.6395668	11833.6326271	11751.0947504	12033.2083412	11736.3632402	11819.6438558	10455.0965381	10455.0965381	10462.3660194	10455.0965381	10455.0965381	10455.0965381	10473.1627532	10455.0965381	10455.0965381	10462.3660194	12168.5509311	12204.1028721	12269.9030878	12248.0253761	12251.0963268	12259.9569557	0	9604.30288402	9604.30288402	9604.30288402	10777.085657	16274.0018467	16274.0018467	16274.0018467	15664.5031485	13888.4845587	4663.00633297	7172.32408442
