SRR ID	A_read_depth	A_strains	B_read_depth	B_strains	C_read_depth	C_strains
SRR063577	20.5105	2	17.5129	0	21.661	2
ERR636357	20.5338	0	16.3476	0	8.89185	0
SRR1501090	20.5653	0	20.8745	0	24.2284	1
ERR1190615	20.5683	0	17.3786	0	28.1073	0
ERR748202	20.5848	0	16.4723	0	16.8563	0
ERR209510	20.5946	0	21.7815	0	17.6529	0
ERR1137283	20.6464	0	19.9306	1	21.4544	1
ERR1136746	20.6764	0	47.5262	0	40.6271	0
SRR1980326	20.7125	0	19.4339	0	22.1057	1
ERR1136688	20.7477	0	25.1978	0	21.2534	0
ERR321540	20.7995	0	19.8244	0	23.5295	0
ERR209322	20.8048	0	22.4022	0	21.9701	0
ERR748190	20.8889	0	18.8052	0	19.774	0
SRR2566047	20.9159	3	33.3978	2	30.9976	0
SRR063584	20.9362	1	26.0421	1	25.9613	3
SRR063572	20.9805	1	20.479	1	21.9548	3
SRR1909245	21.0015	0	15.6834	0	19.0282	0
ERR260139	21.012	0	23.693	0	25.0113	0
SRR528330	21.012	0	17.9151	0	26.9492	1
SRR063574	21.0368	2	20.7557	2	16.6069	1
DRR042435	21.0526	3	15.6022	1	15.6917	2
SRR2912809	21.0706	0	23.4576	0	24.8902	0
ERR1293598	21.0781	0	6.99483	0	18.0404	0
ERR719178	21.1276	2	23.7786	1	36.7337	1
ERR321508	21.1426	0	19.7483	0	20.3019	0
ERR1513004	21.2357	12	15.7446	1	25.9161	28
ERR1578709	21.289	0	16.7801	0	22.318	0
ERR479091	21.2935	0	32.3535	0	24.2704	0
SRR2155358	21.2965	0	43.1129	3	48.5093	3
ERR688364	21.3881	0	18.3838	0	24.6667	0
ERR1018272	21.4324	0	25.8207	0	17.2454	0
ERR1293595	21.4339	0	13.0406	0	19.9871	0
ERR748155	21.4917	0	3.36605	0	21.5157	0
SRR1461996	21.5488	0	19.4044	0	15.0186	0
ERR321525	21.5623	0	23.1247	0	18.5924	0
ERR719190	21.5668	2	22.2192	1	33.3898	1
ERR1293600	21.5818	0	6.14096	0	20.749	0
SRR3993008	21.5953	1	12.3697	1	25.59	1
DRR042635	21.5961	0	18.4554	0	24.4843	0
SRR540954	21.6029	0	10.6605	0	25.8838	0
ERR479092	21.6269	0	32.0812	0	25.4205	0
SRR061973	21.6396	2	24.0863	1	27.8604	2
ERR1293597	21.6471	0	5.01255	2	22.0589	0
ERR209450	21.7162	0	20.1144	0	25.2341	0
ERR209155	21.7185	0	18.6125	0	23.7256	0
ERR414504	21.774	0	22.9764	0	25.2211	0
SRR528257	21.8108	0	14.8945	0	28.0105	0
ERR1136836	21.8423	0	38.8945	0	36.7369	0
SRR4074259	21.8574	2	25.6546	6	30.2986	2
ERR1136997	21.8641	0	20.7926	0	19.5706	0
SRR2565824	21.8664	0	27.0428	0	20.958	0
ERR748189	21.9099	0	19.2657	0	20.8426	0
SRR061974	21.9369	3	24.2679	1	22.4843	2
ERR321509	21.9474	0	20.8768	0	20.3398	0
SRR532654	21.9489	0	11.6576	0	21.3462	0
SRR341647	21.9827	2	21.3018	1	17.1638	0
SRR2155377	22.042	0	42.541	2	45.2203	1
ERR414323	22.0443	0	18.3712	0	24.9064	0
ERR719188	22.0571	0	21.5934	4	35.2098	1
ERR720122	22.0901	0	20.5624	1	29.7627	3
ERR321507	22.0998	0	21.2804	0	19.4278	0
SRR528036	22.1141	0	15.3823	0	27.3479	0
ERR527108	22.1194	1	25.5085	3	23.1679	0
SRR528284	22.1381	0	13.724	0	26.3309	1
ERR414273	22.1509	0	17.5439	0	20.8055	0
SRR2298568	22.1569	13	1.83985	0	10.8144	2
ERR719199	22.1817	0	23.1373	0	30.2147	1
SRR1803887	22.1929	1	18.8886	0	18.8725	0
SRR3313077	22.2335	0	21.7948	0	19.3801	0
ERR719187	22.2575	0	23.5638	5	33.8991	2
ERR321329	22.2643	0	24.0708	0	23.548	0
ERR321630	22.3153	0	13.4649	0	19.2889	0
ERR321614	22.3206	0	14.172	0	19.7215	0
ERR1293599	22.3709	0	5.9203	0	20.544	0
ERR1136895	22.3806	0	25.7889	0	22.4802	0
ERR636415	22.4955	0	28.2096	3	25.3285	0
ERR321461	22.5916	0	21.924	0	25.9257	0
ERR1293593	22.6149	0	11.2472	0	19.8224	0
SRR4305424	22.6667	0	8.37343	0	23.427	0
ERR719182	22.6952	1	20.7823	1	31.5553	0
SRR1491727	22.7027	0	22.9417	0	17.2542	0
SRR540929	22.7185	0	11.3122	0	27.2793	0
ERR209256	22.756	0	28.4989	0	24.7199	0
ERR719173	22.7943	1	21.8731	1	35.4625	1
ERR209900	22.8776	0	22.2428	0	26.3253	0
SRR029703	22.8889	1	21.0583	4	25.1614	1
ERR719184	22.8994	0	21.6007	0	37.1041	1
ERR479417	22.9039	0	22.3114	0	22.9605	0
ERR719186	23.0105	0	25.7439	1	36.1049	1
SRR1461839	23.0586	0	24.3491	0	17.4076	0
SRR2082429	23.2725	2	15.3948	0	27.3793	0
ERR719197	23.3161	1	26.9151	1	32.2195	1
SRR2912810	23.3544	0	24.7801	0	20.1703	0
DRR042451	23.3686	2	20.8177	0	24.7377	2
ERR719196	23.3761	0	23.2627	0	33.1445	1
ERR688639	23.3776	0	15.0723	0	23.4471	0
ERR1110316	23.3821	1	26.3601	0	21.4697	0
ERR720132	23.3896	0	22.4266	0	29.1162	0
ERR209238	23.4302	0	20.6841	0	27.2397	0
ERR719193	23.4527	1	22.7624	1	33.8483	1
SRR4423656	23.4572	0	11.7041	0	34.9411	0
SRR1449355	23.4647	0	26.6982	0	30.0339	1
ERR479418	23.4692	0	28.552	0	31.4407	0
ERR719175	23.5015	0	22.1395	0	33.3083	0
ERR478971	23.5323	0	17.5978	0	24.5238	0
ERR748163	23.5556	0	23.7513	0	26.0783	0
ERR719195	23.5691	0	21.4849	1	33.293	3
ERR1305906	23.5713	0	23.462	0	34.1638	0
ERR209519	23.5961	0	39.6819	0	40.8604	0
ERR719185	23.6156	2	22.9978	4	35.0468	1
ERR209156	23.6689	0	13.91	0	8.12268	0
SRR1437746	23.6952	0	25.3727	0	15.004	0
ERR1136968	23.7155	0	27.9476	0	29.4197	0
SRR2175723	23.7763	0	12.6672	0	20.95	0
ERR247146	23.8048	3	30.2576	6	29.6965	0
SRR1918908	23.8258	0	22.1365	0	20.1106	0
ERR1136946	23.8491	0	26.8487	0	25.1985	0
ERR209449	23.8634	0	23.5535	0	27.7183	0
SRR4481761	23.8634	0	26.4841	0	28.2284	0
ERR732919	23.8814	0	22.0701	0	25.77	0
SRR549608	23.9024	0	12.2871	0	28.1517	0
ERR321460	23.9114	0	23.7173	0	27.8797	0
SRR3713873	23.9114	0	19.3764	0	24.8394	1
ERR321333	24.0233	0	26.0834	0	24.7546	0
SRR1804482	24.0308	3	21.6517	0	23.6303	0
ERR525881	24.0683	0	16.245	0	29.6061	0
ERR209327	24.0848	0	18.1292	0	26.0662	0
ERR719172	24.1141	0	20.9867	0	33.2881	0
ERR321263	24.1411	0	29.6509	0	26.6489	0
SRR2726138	24.1622	0	26.3048	0	26.3172	0
ERR1018281	24.1907	0	23.8199	0	17.2349	0
SRR1197515	24.232	0	24.076	1	14.6538	0
SRR2565541	24.2492	2	25.8554	0	21.0969	0
ERR719177	24.2545	2	22.9897	2	33.0331	3
SRR1490882	24.2545	0	23.2996	0	15.8797	0
ERR321534	24.2598	0	40.4753	0	39.9726	6
ERR1190852	24.2628	0	20.5749	0	25.845	0
ERR912007	24.2635	0	20.1779	0	22.6973	0
SRR497652	24.28	1	19.2192	1	24.2607	1
ERR719189	24.3483	0	22.5661	0	34.3333	2
SRR528279	24.4324	1	21.3107	0	31.1243	0
ERR321372	24.5143	0	22.7004	0	21.4964	0
ERR209363	24.5233	0	21.8266	0	20.2365	0
SRR527891	24.5488	0	22.7852	1	24.8232	0
ERR1136634	24.6434	0	26.3638	0	21.5125	0
ERR1136956	24.7065	0	32.7565	0	35.4617	0
SRR1491458	24.7207	0	20.3218	0	13.6368	0
SRR1462725	24.738	0	26.2627	0	32.2889	1
ERR719198	24.7523	3	19.4738	1	35.5924	0
ERR719200	24.7763	0	22.752	2	32.0525	1
ERR260141	24.7995	0	25.0834	0	24.4229	0
ERR525939	24.8026	0	18.8295	0	38.4278	0
ERR479325	24.8078	0	24.9269	0	20.1082	0
ERR1224350	24.8183	10	24.1336	9	24.3729	10
ERR719176	24.8559	2	22.9793	0	28.8499	0
ERR1137380	24.8596	0	31.2118	1	27.2986	1
SRR540706	24.8604	1	14.3867	0	35.4802	0
ERR719202	24.8739	2	24.0923	2	32.7974	1
ERR479596	24.8746	0	4.72325	0	20.3785	0
ERR748186	24.8746	0	4.72325	0	20.3785	0
SRR1491051	24.9099	0	25.3653	0	21.6287	0
SRR2082449	24.9272	1	13.7387	1	18.6844	1
SRR3993033	24.9324	0	8.23985	0	28.7563	1
SRR1491190	24.9497	0	24.8428	0	17.0379	0
ERR1137409	24.9565	1	27.6509	1	20.4851	1
ERR011188	24.9835	0	15.7867	0	8.5004	0
ERR321163	24.9835	0	15.7867	0	8.5004	0
ERR1305882	25.0616	0	21.8775	0	27.7611	0
SRR2565990	25.0803	2	41.0959	3	41.1469	1
SRR1197531	25.0878	2	23.6221	1	15.3987	0
SRR1462440	25.1074	0	25.0052	0	17.5028	0
ERR479320	25.1149	0	35.3203	0	27.6675	0
ERR748185	25.1194	0	4.47232	0	23.2349	0
SRR3713841	25.1659	2	25.8244	2	27.2042	3
SRR1490994	25.2252	0	22.4185	0	16.8902	0
ERR479594	25.2905	0	4.04576	0	21.9629	0
ERR528738	25.3498	0	23.5122	0	21.0888	0
ERR719191	25.4017	0	24.2384	3	35.816	1
SRR1491020	25.4122	0	23.4325	0	18.7183	0
ERR589853	25.5023	0	24.0052	0	25.4802	0
ERR1110340	25.5135	0	31.6428	1	27.004	2
ERR209839	25.5345	0	29.0443	0	26.2986	0
DRR042601	25.5548	1	23.4502	1	29.7853	1
SRR528402	25.5938	1	18.6753	0	29.3091	0
ERR719179	25.6089	0	22.152	0	33.6102	1
SRR1437901	25.6396	0	22.8066	0	17.3438	0
ERR479501	25.6667	0	27.8502	0	39.5819	0
ERR1190944	25.7057	0	22.8679	0	21.3454	0
SRR533737	25.7763	0	12.7491	0	30.276	0
SRR1196444	25.8566	2	25.7314	1	12.5916	0
ERR1137055	25.8821	0	22.7911	0	24.8241	0
ERR414506	25.9692	0	22.1203	0	21.749	0
SRR1915989	26.0105	0	19.4723	0	17.8741	0
SRR1491658	26.0248	0	27.6546	1	29.6998	0
SRR1437830	26.0323	0	27.1904	0	15.7458	0
ERR636368	26.0548	0	22.8266	0	27.8184	0
SRR061200	26.0631	0	26.8738	1	24.3341	0
SRR528346	26.1126	0	24.5306	0	28.3584	1
SRR1462448	26.1411	0	23.6915	0	16.9443	0
ERR719174	26.1704	9	24.9122	1	34.2938	0
ERR748161	26.1734	0	27.5417	0	29.435	0
ERR209296	26.1757	0	24.3609	0	16.297	0
ERR479595	26.223	0	4.68044	0	23.3753	0
ERR414259	26.2815	0	23.5579	0	29.109	0
ERR748162	26.2905	0	26.7542	0	28.0678	0
SRR1804896	26.3551	0	24.2635	1	26.7942	2
ERR1137336	26.4017	0	34.9476	0	38.799	1
ERR1137402	26.4429	2	26.6524	3	27.4027	1
ERR1137567	26.4467	1	28.4886	2	16.297	0
SRR4423704	26.4857	0	13.7269	0	36.0783	0
ERR479500	26.4917	0	29.5985	0	40.5101	0
ERR479319	26.5053	0	34.1535	0	35.615	0
ERR209680	26.5135	0	26.2465	0	27.4399	0
SRR3993016	26.6141	1	15.5446	0	33.0734	2
ERR209271	26.6179	0	30.6221	0	30.4883	0
SRR1462735	26.6306	0	25.5048	0	30.9944	2
SRR1491472	26.7065	0	26.1225	0	31.5585	1
ERR321303	26.7387	0	25.0207	0	17.7506	0
SRR1571614	26.7553	0	28.2583	0	24.3898	0
ERR321278	26.8318	0	31.6568	0	31.4027	0
SRR528044	26.8423	3	17.4185	2	31.3059	7
ERR209448	26.8483	0	26.1048	0	24.594	0
ERR719183	26.8596	1	23.71	3	34.9379	1
ERR719192	26.8881	0	22.5284	2	33.703	0
ERR1136788	26.8934	4	25.8775	0	23.1251	2
SRR533301	26.9182	0	15.8701	0	34.1033	0
ERR321459	26.9835	0	26.2679	0	24.8458	0
ERR260174	27.0345	0	24.3114	0	31.636	2
ERR479502	27.0495	0	34.8952	0	46.5989	0
SRR4408047	27.0691	1	13.89	0	24.8305	0
SRR1462596	27.0713	2	30.3542	0	28.8886	1
ERR719194	27.1321	0	20.8871	3	35.7086	1
SRR1491619	27.2005	0	29.0982	0	31.4068	1
SRR528223	27.3003	0	28.0199	0	29.9201	0
SRR528191	27.3934	1	30.6258	0	30.8886	0
SRR1492572	27.4339	0	29.2694	0	27.5359	0
SRR4408283	27.4362	2	16.2303	1	28.138	0
SRR1491238	27.4467	0	25.5476	0	16.209	0
ERR1137458	27.4474	0	28.1705	1	24.1743	0
SRR1461921	27.461	0	26.5838	1	29.0097	1
ERR688608	27.4865	0	28	0	31.2397	0
SRR1491690	27.491	0	28.8605	0	29.05	2
SRR1570016	27.5556	0	28.9498	1	25.2228	1
ERR589836	27.6029	0	20.6192	0	29.1049	0
ERR321162	27.6652	0	22.5063	0	30.0073	0
SRR528429	27.6749	0	24.8664	0	26.8289	0
ERR1137468	27.75	1	32.7506	2	25.6998	1
SRR1565869	27.8341	1	27.8989	0	26.5916	1
SRR2297847	27.8521	0	6.61402	0	8.8749	0
ERR480891	27.8754	0	31.3793	0	27.9661	0
SRR1492148	27.8791	0	27.9985	0	31.9911	0
SRR528064	27.9009	0	29.6399	0	26.1889	1
ERR748164	27.9069	0	24.5948	0	27.5714	0
SRR4408013	27.9122	0	26.2044	0	26.1663	0
SRR4408094	27.967	1	15.124	0	28.1001	0
SRR4032468	28.0105	0	22.0118	0	26.456	0
SRR1944873	28.0345	0	18.4708	0	37.0097	4
SRR1490875	28.0578	1	26.0185	0	30.1994	1
SRR1461770	28.0616	2	25.3926	0	31.1437	0
DRR042357	28.1344	4	29.1779	2	27.3777	4
SRR1490919	28.3423	0	24.9232	0	16.548	0
SRR1569260	28.3581	1	29.5343	0	29.1291	0
SRR545260	28.3649	0	16.6797	0	34.5077	0
DRR042356	28.3964	4	30.2561	1	28.0952	2
SRR528093	28.5601	0	22.3114	0	30.4673	0
SRR1491105	28.6006	0	24.6421	0	19.2712	0
ERR1137725	28.708	0	29.7911	0	28.6594	0
SRR1462611	28.7305	0	26.7181	0	29.9992	1
SRR532765	28.7432	1	11.3801	0	32.1671	0
SRR527945	28.747	0	29.8214	0	27.1356	0
SRR528507	28.7545	0	28.0871	0	31.661	0
SRR1918832	28.7785	0	21.248	0	22.8345	0
ERR479503	28.7875	0	35.9417	0	48.2785	0
ERR1110324	28.8213	0	23.7328	2	21.3115	1
ERR479326	28.8258	0	31.124	0	23.64	0
ERR1018187	28.8784	0	22.9845	0	27.4915	0
ERR912012	28.9602	0	30.9712	0	32.6215	0
SRR1491412	28.9655	0	25.2708	0	18.6077	0
ERR1137605	29.0075	6	30.6502	2	23.7183	1
SRR533302	29.0413	1	15.1653	1	32.5601	0
ERR589440	29.1051	0	21.0214	0	30.2591	0
SRR2566041	29.1254	2	33.4465	3	36.272	2
SRR061689	29.1494	0	25.7786	0	24.9443	0
SRR1569418	29.1554	0	27.7137	0	25.1776	0
SRR533755	29.1697	0	14.7638	0	37.4278	0
SRR1565756	29.1824	0	29.2856	1	28.4843	0
SRR2565988	29.211	8	29.8775	3	32.0387	7
SRR341615	29.256	0	24.0199	1	32.159	1
SRR540707	29.3206	1	14.9823	0	32.8523	1
ERR260163	29.3281	0	34.8	2	28.8329	0
ERR1137109	29.3483	0	33.5129	0	32.364	0
SRR1462462	29.3619	0	23.3587	0	17.1848	0
ERR414335	29.3784	0	23.0369	0	25.2446	0
ERR720121	29.4137	0	26.0583	0	33.6675	1
ERR209270	29.482	0	30.8871	0	29.9225	0
SRR537828	29.488	0	16.4745	0	33.0613	0
SRR549613	29.4955	0	16.0827	0	29.5133	0
SRR540943	29.5083	1	14.4125	0	37.3955	0
SRR539595	29.5315	3	14.5373	0	28.6497	0
SRR540924	29.5818	1	14.5476	0	31.5424	0
ERR527041	29.6419	0	30.1631	0	27.1025	0
SRR540942	29.6974	3	15.2325	0	37.2583	1
SRR3313073	29.7237	0	27.1041	0	28.548	0
SRR1568983	29.7477	1	25.7542	1	28.1356	0
SRR1493079	29.7673	1	29.1432	0	29.2421	3
SRR4408220	29.8086	0	25.1616	2	16.8257	9
SRR1482487	29.8498	0	27.0509	0	31.9726	2
SRR540944	29.8754	0	15.4089	0	33.6893	0
SRR1490840	29.9174	0	23.9697	0	16.8015	0
ERR209507	29.9204	0	27.1557	0	24.2631	0
SRR527984	29.994	1	26.2052	0	27.9669	0
SRR3737005	30.0173	0	26.4251	0	29.2421	2
SRR2565985	30.0616	0	32.3875	1	34.3204	1
ERR479304	30.0623	0	22.8531	0	36.4342	0
SRR585754	30.0631	0	47.3026	1	34.4487	1
SRR1565834	30.0878	0	30.2627	0	26.0161	0
SRR1571124	30.0938	1	29.3321	1	27.7393	0
SRR1438093	30.1411	2	30.7557	0	31.2623	0
SRR545286	30.1426	0	12.817	0	33.1404	0
ERR318681	30.1562	0	27.9247	0	31.5335	0
ERR589834	30.1982	0	24.8487	0	21.8507	0
SRR1491103	30.217	0	27.1668	0	27.2672	1
ERR1578685	30.3063	0	27.2303	0	21.2292	0
ERR318679	30.3281	0	30.0583	0	32.1953	0
ERR209657	30.3904	0	28.0716	0	29.4835	0
ERR321277	30.4324	0	31.1247	0	31.0517	0
ERR720120	30.479	0	29.0317	0	36.5287	0
SRR528050	30.4932	3	18.8399	1	28.3567	0
SRR533744	30.5751	0	14.9004	0	31.9653	0
ERR1137068	30.6884	0	26.8886	0	35.8967	0
SRR545276	30.702	2	16.2214	1	34.3761	1
SRR549471	30.732	0	14.0487	0	31.4891	0
ERR1137650	30.8086	0	36.8708	2	32.7619	1
SRR3713879	30.8228	0	19.186	0	32.1889	2
SRR528005	30.8626	0	22.786	0	39.2881	0
ERR589556	30.9077	0	28.0716	0	27.8531	0
SRR1569003	30.9857	1	28.9144	1	27.5109	0
ERR1137950	31.0248	0	32.2406	0	27.6199	0
ERR1190605	31.033	0	29.6384	0	34.2946	0
SRR537774	31.0803	0	13.014	0	29.3091	0
ERR479340	31.1224	0	34.1085	0	32.1937	0
SRR528453	31.1396	3	21.9373	3	35.5529	4
SRR528445	31.1471	1	21.4428	1	35.3374	1
ERR1137107	31.3161	0	32.8421	0	32.8128	0
SRR533300	31.4069	0	15.8244	1	33.2203	0
ERR1018294	31.4362	1	26.5934	0	23.6812	0
SRR532541	31.4377	4	13.7535	0	31.8152	0
SRR549472	31.5158	1	15.2443	0	32.389	0
SRR2231808	31.5443	1	26.4524	2	24.5819	0
SRR528270	31.6074	1	23.4199	1	38.092	1
SRR1571054	31.7102	0	29.2081	0	25.5012	0
ERR719531	31.714	1	25.8819	0	30.64	3
SRR4408008	31.7215	1	16.797	0	30.6796	1
SRR4481801	31.8191	0	27.7336	0	40.569	0
ERR260196	31.8866	1	30.7978	7	34.1977	3
ERR748170	31.9399	0	36.1749	0	31.9427	0
ERR748169	32.0773	0	37.5668	0	36.1776	0
ERR505092	32.292	1	29.9771	2	25.7369	1
SRR527892	32.3416	2	18.662	1	35.59	0
SRR527993	32.3431	1	22.6089	1	39.8079	3
ERR636404	32.3536	0	41.3033	0	34.2978	0
ERR1190758	32.4144	0	38.4185	0	45.9064	0
ERR525720	32.4302	0	24.1749	0	31.4964	0
ERR580846	32.4535	0	46.8399	0	43.0638	0
SRR528373	32.4587	2	25.003	0	43.0783	9
SRR531490	32.4812	0	19.028	0	39.8103	0
ERR480892	32.5218	0	38.7314	0	29.5278	0
SRR2298543	32.536	0	17.3919	0	5.58111	0
SRR528391	32.5893	1	18.5919	0	35.4649	0
ERR1449742	32.6524	4	29.2199	2	28.4221	1
SRR528218	32.7102	1	18.9594	0	33.7902	0
ERR479177	32.8393	0	19.1875	0	36.3535	0
ERR1136985	32.8468	0	50.1572	0	41.5077	0
ERR748196	32.9182	0	37.5026	0	35.4754	0
SRR540940	32.9249	0	16.1351	0	38.9669	0
ERR479355	32.9632	0	33.231	0	33.8491	0
SRR549480	32.976	1	18.3756	0	37.2502	0
ERR528336	32.9872	4	23.3897	2	29.4931	2
ERR1305935	33.0045	0	11.9889	0	34.9128	0
SRR528329	33.0495	1	17.5867	2	39.9379	5
SRR531256	33.1644	0	19.2384	0	39.6707	0
ERR1190665	33.2042	0	32.3247	0	28.5561	0
SRR4305357	33.2132	0	19.1956	0	42.3422	4
SRR528332	33.3071	1	22.8745	0	31.18	0
SRR545295	33.3746	0	16.8273	2	35.9887	0
SRR528116	33.3994	1	21.1557	0	31.2018	0
SRR528164	33.4324	1	18.4672	0	30.519	0
ERR876382	33.4767	0	53.0694	1	52.5908	1
ERR720130	33.4977	0	28.7446	2	38.8475	3
ERR720123	33.5758	1	30.4959	0	39.0799	2
SRR528069	33.6426	2	24.3941	0	36.6683	0
ERR720124	33.6614	1	33.5978	1	41.8192	1
DRR042423	33.6719	3	32.9786	4	33.364	3
SRR528506	33.7042	9	23.1498	1	39.1186	4
ERR748153	33.7057	0	6.26642	0	37.5383	0
ERR720126	33.8146	0	28.3609	1	41.0452	2
ERR505089	33.8694	2	44.6266	1	35.6465	1
ERR209565	33.8806	0	34.2066	0	34.435	0
SRR2726141	33.8836	5	34.7129	2	31.2413	0
SRR527941	33.9339	1	22.3653	0	38.6328	1
ERR748197	34.0563	0	37.3048	0	34.3923	0
SRR527959	34.3423	3	22.7661	1	39.2389	6
ERR720128	34.5248	1	32.5875	1	42.7611	0
ERR479593	34.5968	0	11.3638	0	46.7635	0
ERR748152	34.6044	0	7.10996	3	39.7482	0
ERR748150	34.6404	0	6.07085	0	38.5722	0
SRR533749	34.6471	0	21.7188	0	44.368	0
ERR1190809	34.7177	0	24.2251	0	27.6166	0
SRR540925	34.732	2	16.6244	0	33.7151	1
ERR748171	34.8033	0	42.7616	0	34.5609	0
ERR1110441	34.8071	1	36.0295	1	26.088	0
SRR528234	34.8784	2	23.3395	0	28.5327	1
ERR479474	34.9129	0	25.259	0	35.3608	0
SRR549635	34.9272	2	21.3351	1	42.8087	0
ERR527071	35.0068	1	27.4967	2	38.4681	2
SRR528224	35.0113	7	20.2893	3	36.0291	7
SRR531671	35.0571	0	17.4613	0	36.9241	0
SRR3993023	35.0923	1	15.3262	0	47.6449	3
SRR2231832	35.1149	1	30.7823	1	22.8644	0
SRR528166	35.1914	3	19.2849	3	36.3398	4
SRR1804942	35.3416	1	28.4435	1	35.3858	0
ERR209686	35.539	0	27.0177	0	33.5956	0
SRR033861	35.6772	3	27.9439	3	34.8741	4
SRR528117	35.6869	0	20.7712	4	39.2954	0
ERR209061	35.711	0	32.8878	0	33.1655	0
SRR2912781	35.753	0	35.0022	0	38.7377	0
ERR1449733	35.7553	2	28.2908	1	40.368	1
ERR209632	35.9189	0	38.4391	0	43.9379	0
ERR478973	35.9444	0	33.3542	0	38.6505	0
ERR505105	36.0698	2	40.0782	1	32.6546	0
SRR528108	36.1051	0	30.2974	1	46.9298	2
SRR3917693	36.2102	0	33.1697	2	38.7103	2
ERR478970	36.25	0	34.9225	0	34.6465	0
SRR528078	36.3033	1	20.9085	7	41.7998	6
ERR011309	36.3671	1	28.1498	0	36.1186	0
ERR260210	36.3874	1	27.8428	0	42.1808	1
SRR061153	36.4287	4	45.6214	0	45.301	1
SRR4305464	36.4775	0	24.3255	0	36.6667	5
SRR1197082	36.5571	0	33.5336	0	22.1905	0
ERR1136774	36.6021	0	39.9941	0	38.3349	0
SRR531494	36.6291	0	20.1483	0	41.5383	0
SRR2298542	36.7305	0	10.4893	0	106.551	2
SRR528299	36.8461	0	24.1077	6	43.979	6
SRR528385	36.9377	0	31.8044	1	48.8894	1
SRR549619	37.1577	0	22.2531	0	41.1251	1
SRR528357	37.2718	2	26.2649	0	36.2373	1
SRR532531	37.2815	3	22.6849	1	49.0186	0
SRR4423662	37.2838	0	34.831	1	37.3761	0
ERR1137553	37.3153	1	46.0915	2	35.908	0
ERR720131	37.3761	0	31.5535	1	43.5262	5
SRR539597	37.4467	1	20.5897	0	44.2954	1
ERR209255	37.4827	0	41.5661	0	40.5052	0
ERR479302	37.5841	0	38.7697	1	34.3882	0
ERR720127	37.5931	1	31.0044	2	44.8846	3
ERR260209	37.7477	0	42.3926	0	34.9395	1
SRR528513	37.7838	2	28.7225	1	32.5706	0
ERR011093	37.8078	0	34.4251	0	35.7506	0
ERR321068	37.8078	0	34.4251	0	35.7506	0
ERR414372	37.8153	0	32.048	0	45.9492	0
SRR2912801	37.8251	0	29.8517	0	25.3705	0
SRR346696	37.8649	0	35.3587	0	39.8894	0
SRR540683	37.8716	1	20.7565	0	48.8975	0
ERR479339	37.9497	0	38.403	0	38.7893	0
SRR619885	37.9625	0	22.6199	0	48.2631	1
SRR2583973	38.0053	1	43.1727	1	36.0379	2
SRR528179	38.1622	1	26.0657	0	33.4084	0
SRR537787	38.1862	2	22.7166	0	47.3479	1
ERR209798	38.2282	0	41.0465	0	42.2599	0
ERR478972	38.2913	0	36.0428	0	37.0557	0
DRR042598	38.3213	1	39.8044	1	38.5868	1
ERR479375	38.3498	0	52.9476	0	56.6271	0
SRR528435	38.3686	0	30.6332	1	56.0436	10
ERR318677	38.3964	0	38.1867	0	34.4689	0
ERR1190783	38.4099	0	30.8782	3	31.3374	1
ERR748207	38.4947	0	13.048	0	62.1719	0
SRR539590	38.5443	2	20.5137	0	44.3075	1
SRR527968	38.5818	0	31.7269	0	52.7805	1
ERR748210	38.6517	0	13.8812	0	68.8313	0
ERR479178	38.6907	0	22.3417	0	35.8144	0
ERR414248	38.6914	0	34.3838	0	37.6134	0
ERR479374	38.7508	0	50.9114	0	57.5287	0
SRR1565469	38.8866	0	39.4937	0	37.6295	1
SRR1565848	38.8941	6	34.6782	3	35.3511	0
SRR527974	39.021	1	26.8214	0	31.3511	1
SRR528175	39.0473	0	32.4708	1	48.7345	1
SRR4408102	39.0923	1	21.8103	0	45.6562	1
SRR538232	39.1126	2	21.6111	0	45.1065	0
SRR528481	39.1381	5	28.5506	1	36.7546	0
SRR029686	39.1712	1	39.659	2	47.9403	1
SRR528230	39.211	0	33.2258	1	50.8039	1
SRR533736	39.2155	3	20.8376	0	50.2776	0
ERR479180	39.2237	0	21.8827	0	38.9411	0
ERR321262	39.4077	0	42.5114	0	42.1477	0
SRR528024	39.4452	0	26.9196	0	44.5843	1
ERR209795	39.4737	0	36.4694	0	38.3584	1
ERR479307	39.5083	0	27.9232	0	42.0952	0
SRR1804566	39.6411	5	33.3587	0	41.6634	3
ERR748208	39.6569	0	13.3055	0	62.4455	0
ERR260221	39.7102	0	43.5528	0	41.6069	0
ERR479305	39.7515	0	25.9513	0	48.1953	0
ERR720129	39.7695	2	32.845	1	45.385	2
SRR1568906	39.7898	0	55.2317	1	55.6788	1
ERR209643	39.9017	0	41.952	0	41.134	0
SRR1197703	40.0083	2	41.538	1	29.0573	0
SRR061173	40.0263	0	45.7542	0	47.502	1
ERR479377	40.1652	0	46.6967	0	61.8725	0
SRR2247324	40.1922	0	39.2694	1	38.7982	1
SRR2231809	40.2432	1	33.648	0	27.502	0
SRR2297849	40.28	1	21.7077	4	21.155	1
SRR1565743	40.292	0	39.693	4	43.9403	1
ERR748195	40.3626	0	45.3476	0	42.2131	0
ERR209667	40.4234	0	39.0421	0	39.7563	0
DRR003621	40.4354	0	13.1697	0	36.0944	1
ERR720125	40.4775	0	38.3092	2	50.6594	2
SRR527877	40.5225	7	23.9705	5	43.77	5
