sampleid	Brouns_A.20151106	CazaresVinuesa_20160516	Cho_A.20160208	Cinek_bin08_primerA.20151120	Cinek_bin11_primerA.20151120	Cinek_bin12_primerA.20151120	Cinek_bin13_primerA.20151120	Cinek_bin14_primerA.20151120	Cinek_bin15_primerA.20151120	Cinek_bin16_primerA.20151120	Cinek_bin55_primerA.20151120	Cinek_bin56_primerA.20151120	Cinek_bin71_primerA.20151120	Cinek_bin79_primerA.20151120	Decewicz_Dziewit_Lodz_Aseq1.20160126	Decewicz_Dziewit_Lodz_Aseq1.20160303	Decewicz_Dziewit_Lodz_Aseq2.20160126	Decewicz_Dziewit_Lodz_Aseq2.20160303	Decewicz_Dziewit_Lodz_Aseq3.20160303	Decewicz_Dziewit_Lodz_Aseq4.20160303	Decewicz_Dziewit_Lodz_Aseq5.20160303	Decewicz_Dziewit_Oswiecim_Aseq1.20160126	Decewicz_Dziewit_Oswiecim_Aseq1.20160303	Decewicz_Dziewit_Oswiecim_Aseq2.20160126	Decewicz_Dziewit_Oswiecim_Aseq2.20160303	Decewicz_Dziewit_Oswiecim_Aseq3.20160303	Decewicz_Dziewit_Oswiecim_Aseq4.20160303	Decewicz_Dziewit_Oswiecim_Aseq5.20160303	Decewicz_Dziewit_Warsaw_Aseq1.20160126	Decewicz_Dziewit_Warsaw_Aseq1.20160303	Decewicz_Dziewit_Warsaw_Aseq2.20160126	Decewicz_Dziewit_Warsaw_Aseq2.20160303	Decewicz_Dziewit_Warsaw_Aseq3.20160126	Decewicz_Dziewit_Warsaw_Aseq3.20160303	Decewicz_Dziewit_Warsaw_Aseq4.20160126	Decewicz_Dziewit_Warsaw_Aseq4.20160303	Decewicz_Dziewit_Warsaw_Aseq5.20160303	Decewicz_Dziewit_Wyszkow_Aseq1.20160126	Decewicz_Dziewit_Wyszkow_Aseq1.20160303	Decewicz_Dziewit_Wyszkow_Aseq2.20160126	Decewicz_Dziewit_Wyszkow_Aseq2.20160303	Decewicz_Dziewit_Wyszkow_Aseq3.20160126	Decewicz_Dziewit_Wyszkow_Aseq3.20160303	Decewicz_Dziewit_Wyszkow_Aseq4.20160303	Decewicz_Dziewit_Wyszkow_Aseq5.20160303	DiazMunoz_Davis1_A	DiazMunoz_Davis3_A	DiazMunoz_NYC_A	Edwards_A.20151002.S1	Edwards_A.20151002.S2	Edwards_A.20151002.S3	Edwards_A.20151002.S4	Edwards_A.20151209.S1	Edwards_A.20151209.S2	Edwards_A.20151209.S3	Edwards_A.20151209.S4	Fineran_Dunedin_	Fineran_Greymouth_A	Lavigne.PrimerA.20160126	Mazankova_primerA_10.20151201	Mazankova_primerA_11.20151201	Mazankova_primerA_12.20151201	Mazankova_primerA_13.20151201	Mazankova_primerA_14.20151201	Mazankova_primerA_16.20151201	Mazankova_primerA_18.20151201	Mazankova_primerA_19.20151201	Mazankova_primerA_2.20151201	Mazankova_primerA_20.20151201	Mazankova_primerA_22.20151201	Mazankova_primerA_23.20151201	Mazankova_primerA_3.20151201	Mazankova_primerA_4.20151201	Mazankova_primerA_5.20151201	Mazankova_primerA_6.20151201	Mazankova_primerA_7.20151201	Mazankova_primerA_9.20151201	Muniesa_1.1_Gav_primerA.201510	Muniesa_E13_Gav_primerA.201405	Muniesa_E14_ElPratdeLlobregat_primerA.201401	Muniesa_E1_Gav_primerA.201510	Muniesa_E23_Gav_primerA.201406	Muniesa_E2_Gav_primerA.201510	Muniesa_E32_Girona_primerA.201505	Muniesa_E4_Gav_primerA.201311	Muniesa_E7_Gav_primerA.201401	Muniesa_E8_ElPratdeLlobregat_primerA.201401	Nigro_A.20161212.SandIsland	Nigro_A.20161212.Waianae	Qimron_Jericho_A_20151202	Qimron_Qalqilyah_A_20151202	Qimron_Ramallah_A_20151202	Qimron_Salfit_A_20151202	Santos_A1.20160225	Santos_A10.20160225	Santos_A2.20160225	Santos_A9.20160225	Strain_primerA.20151215	Tyakht_Nov_282_A	Tyakht_Nov_287_A	Tyakht_OM_178_A	Tyakht_Spb_105_45P_A	Tyakht_Spb_73_13P_A	Tyakht_Spb_74_14P_A	Wagemans_A.20160412	Zambrano_A.20160412.1	Zambrano_A.20160412.s2	crAssphage_A
Fineran_Greymouth_A	9394.4218425	8583.75208911	9703.59353789	8084.54223454	8084.54223454	8084.54223454	8084.54223454	8084.54223454	8084.54223454	8084.54223454	8084.54223454	8084.54223454	8084.54223454	8084.54223454	9193.00166023	9193.00166023	9193.00166023	9193.00166023	9193.00166023	9193.00166023	9193.00166023	9369.63741517	9369.63741517	9369.63741517	9369.63741517	9369.63741517	9369.63741517	9369.63741517	9088.50288349	9088.50288349	9088.50288349	9088.50288349	9088.50288349	9088.50288349	9088.50288349	9088.50288349	9088.50288349	9053.2282205	9053.2282205	9053.2282205	9053.2282205	9053.2282205	9053.2282205	9053.2282205	9053.2282205	4142.27453618	4142.27453618	7584.93498079	4776.28570947	4768.06512747	4758.79381516	4768.92055934	4776.28570947	4768.06512747	4758.79381516	4768.92055934	382.958338797	0	9544.41292516	9433.05202159	9416.51072237	9530.32930917	9534.63714363	9594.28032957	9418.60039987	9416.51072237	9529.93936433	9529.7830288	9434.50446145	9530.32930917	9480.02924526	9423.90001389	9594.28032957	9416.51072237	9534.63714363	9434.50446145	9477.1834879	10636.985925	10636.985925	10633.7848712	10636.985925	10636.985925	10636.985925	10624.8406007	10636.985925	10636.985925	10633.7848712	3722.14380668	3688.78832801	10594.5661606	10586.4367367	10602.4851955	10585.8101777	10803.7598006	10803.7598006	10803.7598006	10803.7598006	9389.92714857	6189.37193591	6189.37193591	6788.05398911	8118.91743169	8118.91743169	8118.91743169	9552.70863125	10236.4636011	10236.4636011	15211.9327184
Lavigne.PrimerA.20160126	163.322035175	9321.49810619	345.350790914	1655.96685731	1655.96685731	1655.96685731	1655.96685731	1655.96685731	1655.96685731	1655.96685731	1655.96685731	1655.96685731	1655.96685731	1655.96685731	1024.02553389	1024.02553389	1024.02553389	1024.02553389	1024.02553389	1024.02553389	1024.02553389	1042.42249609	1042.42249609	1042.42249609	1042.42249609	1042.42249609	1042.42249609	1042.42249609	1134.55752283	1134.55752283	1134.55752283	1134.55752283	1134.55752283	1134.55752283	1134.55752283	1134.55752283	1134.55752283	1167.15314224	1167.15314224	1167.15314224	1167.15314224	1167.15314224	1167.15314224	1167.15314224	1167.15314224	8329.66037227	8329.66037227	5290.01255895	8580.75700398	8597.60664068	8591.35902013	8580.90155037	8580.75700398	8597.60664068	8591.35902013	8580.90155037	9161.5503041	9544.41292516	0	991.556225116	974.262918973	878.555236154	634.574788348	737.125065436	717.575098016	974.262918973	858.816502068	859.105174611	822.861515304	878.555236154	692.91786696	661.464743201	737.125065436	974.262918973	634.574788348	822.861515304	699.260917756	1093.09819442	1093.09819442	1089.68508018	1093.09819442	1093.09819442	1093.09819442	1080.61307582	1093.09819442	1093.09819442	1089.68508018	11802.4936638	11793.6018613	3294.13227821	3236.76448039	3273.8980774	3258.11754198	1405.65226978	1405.65226978	1405.65226978	1405.65226978	287.146341975	4961.71624428	4961.71624428	4408.7883872	1863.68052139	1863.68052139	1863.68052139	8.426647237	8178.12088985	8178.12088985	5685.13911117
Mazankova_primerA_10.20151201	920.50600334	10257.9803751	731.721679402	1361.40732078	1361.40732078	1361.40732078	1361.40732078	1361.40732078	1361.40732078	1361.40732078	1361.40732078	1361.40732078	1361.40732078	1361.40732078	241.020834053	241.020834053	241.020834053	241.020834053	241.020834053	241.020834053	241.020834053	76.4984995303	76.4984995303	76.4984995303	76.4984995303	76.4984995303	76.4984995303	76.4984995303	349.126621093	349.126621093	349.126621093	349.126621093	349.126621093	349.126621093	349.126621093	349.126621093	349.126621093	387.452688149	387.452688149	387.452688149	387.452688149	387.452688149	387.452688149	387.452688149	387.452688149	7666.53079318	7666.53079318	4362.6984767	7836.98883568	7854.38576194	7849.26679149	7837.92652614	7836.98883568	7854.38576194	7849.26679149	7837.92652614	9056.14524958	9433.05202159	991.556225116	0	25.4397664144	144.883007786	365.567700184	298.016648748	278.897281224	25.4397664144	159.81850654	159.495663371	169.687289364	144.883007786	299.165241951	334.708072316	298.016648748	25.4397664144	365.567700184	169.687289364	292.685056565	1578.58139616	1578.58139616	1571.13282927	1578.58139616	1578.58139616	1578.58139616	1560.37644977	1578.58139616	1578.58139616	1571.13282927	12122.0330283	12107.9261871	2429.94309552	2375.35039262	2412.70697171	2394.96192621	1417.75815208	1417.75815208	1417.75815208	1417.75815208	743.632087775	4242.98093214	4242.98093214	3639.84163413	1334.2446762	1334.2446762	1334.2446762	991.104436548	7203.01057711	7203.01057711	5794.70978798
Mazankova_primerA_11.20151201	900.531944256	10235.4076339	720.139377802	1342.51157215	1342.51157215	1342.51157215	1342.51157215	1342.51157215	1342.51157215	1342.51157215	1342.51157215	1342.51157215	1342.51157215	1342.51157215	223.521043281	223.521043281	223.521043281	223.521043281	223.521043281	223.521043281	223.521043281	77.8036055294	77.8036055294	77.8036055294	77.8036055294	77.8036055294	77.8036055294	77.8036055294	336.610063378	336.610063378	336.610063378	336.610063378	336.610063378	336.610063378	336.610063378	336.610063378	336.610063378	375.691655484	375.691655484	375.691655484	375.691655484	375.691655484	375.691655484	375.691655484	375.691655484	7663.971801	7663.971801	4371.80357124	7837.46791778	7854.84699562	7849.68233659	7838.37444888	7837.46791778	7854.84699562	7849.68233659	7838.37444888	9039.39942492	9416.51072237	974.262918973	25.4397664144	0	143.880595947	352.190198165	291.692318556	259.171769339	0.0	156.446124726	156.135331325	151.405839342	143.880595947	283.297994462	315.302914367	291.692318556	0.0	352.190198165	151.405839342	276.705151601	1578.84361787	1578.84361787	1571.45828651	1578.84361787	1578.84361787	1578.84361787	1560.68446161	1578.84361787	1578.84361787	1571.45828651	12099.1531708	12085.107113	2454.80471072	2400.25788418	2437.60956792	2419.84382559	1428.98413759	1428.98413759	1428.98413759	1428.98413759	723.457033175	4241.33445656	4241.33445656	3639.97374813	1321.40702003	1321.40702003	1321.40702003	973.97224331	7223.63840872	7223.63840872	5809.97305245
Mazankova_primerA_12.20151201	824.255058659	10175.3283549	598.345656307	1448.08808565	1448.08808565	1448.08808565	1448.08808565	1448.08808565	1448.08808565	1448.08808565	1448.08808565	1448.08808565	1448.08808565	1448.08808565	348.00610742	348.00610742	348.00610742	348.00610742	348.00610742	348.00610742	348.00610742	219.915620761	219.915620761	219.915620761	219.915620761	219.915620761	219.915620761	219.915620761	471.094907429	471.094907429	471.094907429	471.094907429	471.094907429	471.094907429	471.094907429	471.094907429	471.094907429	511.208905339	511.208905339	511.208905339	511.208905339	511.208905339	511.208905339	511.208905339	511.208905339	7807.66599317	7807.66599317	4503.66053914	7981.01457524	7998.40050264	7993.25295223	7981.93295633	7981.01457524	7998.40050264	7993.25295223	7981.93295633	9152.32206454	9530.32930917	878.555236154	144.883007786	143.880595947	0	243.985267193	156.93272399	204.55654584	143.880595947	19.7482729584	19.4652371026	114.362780109	0.0	194.843925999	251.110305127	156.93272399	143.880595947	243.985267193	114.362780109	189.718632122	1435.0373355	1435.0373355	1427.64030591	1435.0373355	1435.0373355	1435.0373355	1416.86935581	1435.0373355	1435.0373355	1427.64030591	12167.8327805	12154.4770021	2482.1104297	2426.44175511	2463.86162226	2446.67770752	1298.65644928	1298.65644928	1298.65644928	1298.65644928	650.867398746	4385.20257046	4385.20257046	3783.62722154	1451.01520948	1451.01520948	1451.01520948	877.290374808	7302.50588455	7302.50588455	5691.29181174
Mazankova_primerA_13.20151201	586.279646846	9938.49855725	369.4534545	1458.69038659	1458.69038659	1458.69038659	1458.69038659	1458.69038659	1458.69038659	1458.69038659	1458.69038659	1458.69038659	1458.69038659	1458.69038659	474.22290505	474.22290505	474.22290505	474.22290505	474.22290505	474.22290505	474.22290505	426.997773033	426.997773033	426.997773033	426.997773033	426.997773033	426.997773033	426.997773033	603.608622583	603.608622583	603.608622583	603.608622583	603.608622583	603.608622583	603.608622583	603.608622583	603.608622583	643.251608042	643.251608042	643.251608042	643.251608042	643.251608042	643.251608042	643.251608042	643.251608042	7951.14387925	7951.14387925	4720.0332918	8146.66143224	8163.91530253	8158.4516406	8147.36245092	8146.66143224	8163.91530253	8158.4516406	8147.36245092	9154.54754561	9534.63714363	634.574788348	365.567700184	352.190198165	243.985267193	0	117.05523312	136.782215964	352.190198165	224.250977521	224.540874131	207.181277347	243.985267193	77.9518338045	111.935553677	117.05523312	352.190198165	0.0	207.181277347	84.3373704018	1289.61592432	1289.61592432	1282.86592547	1289.61592432	1289.61592432	1289.61592432	1272.06373251	1289.61592432	1289.61592432	1282.86592547	12070.844548	12058.7277244	2703.2046981	2646.86566489	2684.25356866	2667.51551853	1269.16665869	1269.16665869	1269.16665869	1269.16665869	417.705318401	4538.38957324	4538.38957324	3949.86464252	1528.62982916	1528.62982916	1528.62982916	633.308045635	7545.53198844	7545.53198844	5678.47043181
Mazankova_primerA_14.20151201	699.277377605	10049.960899	443.151612396	1510.89911249	1510.89911249	1510.89911249	1510.89911249	1510.89911249	1510.89911249	1510.89911249	1510.89911249	1510.89911249	1510.89911249	1510.89911249	461.803339847	461.803339847	461.803339847	461.803339847	461.803339847	461.803339847	461.803339847	369.494509379	369.494509379	369.494509379	369.494509379	369.494509379	369.494509379	369.494509379	591.335504861	591.335504861	591.335504861	591.335504861	591.335504861	591.335504861	591.335504861	591.335504861	591.335504861	631.922269322	631.922269322	631.922269322	631.922269322	631.922269322	631.922269322	631.922269322	631.922269322	7942.05403433	7942.05403433	4660.00515198	8124.00702078	8141.3469703	8136.08449143	8124.84692104	8124.00702078	8141.3469703	8136.08449143	8124.84692104	9214.97994085	9594.28032957	737.125065436	298.016648748	291.692318556	156.93272399	117.05523312	0	177.929086612	291.692318556	139.307949036	139.634557837	179.036706932	156.93272399	122.808795079	190.099431691	0.0	291.692318556	117.05523312	179.036706932	123.396913033	1296.29867935	1296.29867935	1289.1258082	1296.29867935	1296.29867935	1296.29867935	1278.31584725	1296.29867935	1296.29867935	1289.1258082	12167.1482236	12154.6603049	2587.25812714	2530.82786153	2568.20570557	2551.53547472	1214.59348716	1214.59348716	1214.59348716	1214.59348716	533.317207971	4522.91695488	4522.91695488	3926.1802957	1550.83546588	1550.83546588	1550.83546588	735.166184732	7441.00493352	7441.00493352	5621.37677437
Mazankova_primerA_16.20151201	641.614013221	9983.32821332	491.820036805	1336.87757151	1336.87757151	1336.87757151	1336.87757151	1336.87757151	1336.87757151	1336.87757151	1336.87757151	1336.87757151	1336.87757151	1336.87757151	341.497951798	341.497951798	341.497951798	341.497951798	341.497951798	341.497951798	341.497951798	324.882652297	324.882652297	324.882652297	324.882652297	324.882652297	324.882652297	324.882652297	469.623041532	469.623041532	469.623041532	469.623041532	469.623041532	469.623041532	469.623041532	469.623041532	469.623041532	508.801462674	508.801462674	508.801462674	508.801462674	508.801462674	508.801462674	508.801462674	508.801462674	7814.58833464	7814.58833464	4601.99549463	8011.95950645	8029.19479169	8023.69002764	8012.63177708	8011.95950645	8029.19479169	8023.69002764	8012.63177708	9039.07449068	9418.60039987	717.575098016	278.897281224	259.171769339	204.55654584	136.782215964	177.929086612	0	259.171769339	188.106518943	188.245123088	110.017801724	204.55654584	63.6873142156	56.2939376968	177.929086612	259.171769339	136.782215964	110.017801724	59.5523697763	1426.39070076	1426.39070076	1419.63452404	1426.39070076	1426.39070076	1426.39070076	1408.83148874	1426.39070076	1426.39070076	1419.63452404	11995.6140522	11982.8675966	2684.82912656	2629.34857804	2666.76609485	2649.47376806	1387.64938916	1387.64938916	1387.64938916	1387.64938916	464.755393479	4402.61101288	4402.61101288	3815.69868675	1394.20344659	1394.20344659	1394.20344659	717.659315147	7481.79744397	7481.79744397	5796.13358599
Mazankova_primerA_18.20151201	900.531944256	10235.4076339	720.139377802	1342.51157215	1342.51157215	1342.51157215	1342.51157215	1342.51157215	1342.51157215	1342.51157215	1342.51157215	1342.51157215	1342.51157215	1342.51157215	223.521043281	223.521043281	223.521043281	223.521043281	223.521043281	223.521043281	223.521043281	77.8036055294	77.8036055294	77.8036055294	77.8036055294	77.8036055294	77.8036055294	77.8036055294	336.610063378	336.610063378	336.610063378	336.610063378	336.610063378	336.610063378	336.610063378	336.610063378	336.610063378	375.691655484	375.691655484	375.691655484	375.691655484	375.691655484	375.691655484	375.691655484	375.691655484	7663.971801	7663.971801	4371.80357124	7837.46791778	7854.84699562	7849.68233659	7838.37444888	7837.46791778	7854.84699562	7849.68233659	7838.37444888	9039.39942492	9416.51072237	974.262918973	25.4397664144	0.0	143.880595947	352.190198165	291.692318556	259.171769339	0	156.446124726	156.135331325	151.405839342	143.880595947	283.297994462	315.302914367	291.692318556	0.0	352.190198165	151.405839342	276.705151601	1578.84361787	1578.84361787	1571.45828651	1578.84361787	1578.84361787	1578.84361787	1560.68446161	1578.84361787	1578.84361787	1571.45828651	12099.1531708	12085.107113	2454.80471072	2400.25788418	2437.60956792	2419.84382559	1428.98413759	1428.98413759	1428.98413759	1428.98413759	723.457033175	4241.33445656	4241.33445656	3639.97374813	1321.40702003	1321.40702003	1321.40702003	973.97224331	7223.63840872	7223.63840872	5809.97305245
Mazankova_primerA_19.20151201	804.737125528	10156.0006874	579.574024536	1446.73479892	1446.73479892	1446.73479892	1446.73479892	1446.73479892	1446.73479892	1446.73479892	1446.73479892	1446.73479892	1446.73479892	1446.73479892	352.991510751	352.991510751	352.991510751	352.991510751	352.991510751	352.991510751	352.991510751	233.557349213	233.557349213	233.557349213	233.557349213	233.557349213	233.557349213	233.557349213	477.918181545	477.918181545	477.918181545	477.918181545	477.918181545	477.918181545	477.918181545	477.918181545	477.918181545	518.239442119	518.239442119	518.239442119	518.239442119	518.239442119	518.239442119	518.239442119	518.239442119	7818.61361689	7818.61361689	4520.74230124	7993.82862742	8011.20401647	8006.02967644	7994.72873477	7993.82862742	8011.20401647	8006.02967644	7994.72873477	9151.74272569	9529.93936433	858.816502068	159.81850654	156.446124726	19.7482729584	224.250977521	139.307949036	188.106518943	156.446124726	0	0.326671621672	104.547414283	19.7482729584	175.736937766	233.210941617	139.307949036	156.446124726	224.250977521	104.547414283	170.739118369	1422.83314329	1422.83314329	1415.47960091	1422.83314329	1422.83314329	1422.83314329	1404.69816918	1422.83314329	1422.83314329	1415.47960091	12159.4338089	12146.1765287	2500.15632608	2444.42989356	2481.84964133	2464.70064861	1295.30879695	1295.30879695	1295.30879695	1295.30879695	631.531813028	4396.77902146	4396.77902146	3796.2711437	1455.26412124	1455.26412124	1455.26412124	857.558464882	7322.2260864	7322.2260864	5690.68649368
Mazankova_primerA_2.20151201	804.992514715	10156.2451123	579.894341898	1446.59074978	1446.59074978	1446.59074978	1446.59074978	1446.59074978	1446.59074978	1446.59074978	1446.59074978	1446.59074978	1446.59074978	1446.59074978	352.757015257	352.757015257	352.757015257	352.757015257	352.757015257	352.757015257	352.757015257	233.241550455	233.241550455	233.241550455	233.241550455	233.241550455	233.241550455	233.241550455	477.664200352	477.664200352	477.664200352	477.664200352	477.664200352	477.664200352	477.664200352	477.664200352	477.664200352	517.983494086	517.983494086	517.983494086	517.983494086	517.983494086	517.983494086	517.983494086	517.983494086	7818.32149721	7818.32149721	4520.41563575	7993.52127736	8010.89674445	8005.72260217	7994.42151944	7993.52127736	8010.89674445	8005.72260217	7994.42151944	9151.58912261	9529.7830288	859.105174611	159.495663371	156.135331325	19.4652371026	224.540874131	139.634557837	188.245123088	156.135331325	0.326671621672	0	104.522244187	19.4652371026	175.967473079	233.395123613	139.634557837	156.135331325	224.540874131	104.522244187	170.963538539	1423.13512718	1423.13512718	1415.78123003	1423.13512718	1423.13512718	1423.13512718	1404.9998778	1423.13512718	1423.13512718	1415.78123003	12159.4080678	12146.148995	2499.96245968	2444.23789383	2481.65765224	2464.50752424	1295.51463461	1295.51463461	1295.51463461	1295.51463461	631.776017081	4396.4813123	4396.4813123	3795.96490526	1455.04338254	1455.04338254	1455.04338254	857.848612639	7321.95140592	7321.95140592	5690.85670725
Mazankova_primerA_20.20151201	751.144874164	10092.9923542	576.565450308	1350.11335791	1350.11335791	1350.11335791	1350.11335791	1350.11335791	1350.11335791	1350.11335791	1350.11335791	1350.11335791	1350.11335791	1350.11335791	283.110613573	283.110613573	283.110613573	283.110613573	283.110613573	283.110613573	283.110613573	222.072578264	222.072578264	222.072578264	222.072578264	222.072578264	222.072578264	222.072578264	413.015142446	413.015142446	413.015142446	413.015142446	413.015142446	413.015142446	413.015142446	413.015142446	413.015142446	453.547450528	453.547450528	453.547450528	453.547450528	453.547450528	453.547450528	453.547450528	453.547450528	7764.84174343	7764.84174343	4512.87946316	7951.01998335	7968.32596477	7962.98254679	7951.80397362	7951.01998335	7968.32596477	7962.98254679	7951.80397362	9055.9145734	9434.50446145	822.861515304	169.687289364	151.405839342	114.362780109	207.181277347	179.036706932	110.017801724	151.405839342	104.547414283	104.522244187	0	114.362780109	133.70934857	165.257289957	179.036706932	151.405839342	207.181277347	0.0	126.99515253	1473.08345806	1473.08345806	1466.00042586	1473.08345806	1473.08345806	1473.08345806	1455.18429221	1473.08345806	1473.08345806	1466.00042586	12054.8863964	12041.6307988	2580.02364524	2524.78657422	2562.19495988	2544.76824313	1382.67732136	1382.67732136	1382.67732136	1382.67732136	574.494879329	4347.19413067	4347.19413067	3753.33976889	1374.36912866	1374.36912866	1374.36912866	822.588522324	7372.02524823	7372.02524823	5784.06560483
Mazankova_primerA_22.20151201	824.255058659	10175.3283549	598.345656307	1448.08808565	1448.08808565	1448.08808565	1448.08808565	1448.08808565	1448.08808565	1448.08808565	1448.08808565	1448.08808565	1448.08808565	1448.08808565	348.00610742	348.00610742	348.00610742	348.00610742	348.00610742	348.00610742	348.00610742	219.915620761	219.915620761	219.915620761	219.915620761	219.915620761	219.915620761	219.915620761	471.094907429	471.094907429	471.094907429	471.094907429	471.094907429	471.094907429	471.094907429	471.094907429	471.094907429	511.208905339	511.208905339	511.208905339	511.208905339	511.208905339	511.208905339	511.208905339	511.208905339	7807.66599317	7807.66599317	4503.66053914	7981.01457524	7998.40050264	7993.25295223	7981.93295633	7981.01457524	7998.40050264	7993.25295223	7981.93295633	9152.32206454	9530.32930917	878.555236154	144.883007786	143.880595947	0.0	243.985267193	156.93272399	204.55654584	143.880595947	19.7482729584	19.4652371026	114.362780109	0	194.843925999	251.110305127	156.93272399	143.880595947	243.985267193	114.362780109	189.718632122	1435.0373355	1435.0373355	1427.64030591	1435.0373355	1435.0373355	1435.0373355	1416.86935581	1435.0373355	1435.0373355	1427.64030591	12167.8327805	12154.4770021	2482.1104297	2426.44175511	2463.86162226	2446.67770752	1298.65644928	1298.65644928	1298.65644928	1298.65644928	650.867398746	4385.20257046	4385.20257046	3783.62722154	1451.01520948	1451.01520948	1451.01520948	877.290374808	7302.50588455	7302.50588455	5691.29181174
Mazankova_primerA_23.20151201	630.472631963	9980.60808494	444.458480646	1399.3103834	1399.3103834	1399.3103834	1399.3103834	1399.3103834	1399.3103834	1399.3103834	1399.3103834	1399.3103834	1399.3103834	1399.3103834	396.313893121	396.313893121	396.313893121	396.313893121	396.313893121	396.313893121	396.313893121	355.683490017	355.683490017	355.683490017	355.683490017	355.683490017	355.683490017	355.683490017	525.809331307	525.809331307	525.809331307	525.809331307	525.809331307	525.809331307	525.809331307	525.809331307	525.809331307	565.532751088	565.532751088	565.532751088	565.532751088	565.532751088	565.532751088	565.532751088	565.532751088	7874.44876702	7874.44876702	4645.31006041	8068.86359237	8086.12128661	8080.66639756	8069.57060332	8068.86359237	8086.12128661	8080.66639756	8069.57060332	9100.36682595	9480.02924526	692.91786696	299.165241951	283.297994462	194.843925999	77.9518338045	122.808795079	63.6873142156	283.297994462	175.736937766	175.967473079	133.70934857	194.843925999	0	68.4956591145	122.808795079	283.297994462	77.9518338045	133.70934857	6.74139379914	1365.31937216	1365.31937216	1358.49955586	1365.31937216	1365.31937216	1365.31937216	1347.69008199	1365.31937216	1365.31937216	1358.49955586	12044.5167449	12031.9941701	2674.10653044	2618.20767029	2655.62429314	2638.58380484	1325.3877294	1325.3877294	1325.3877294	1325.3877294	456.25353602	4460.97933808	4460.97933808	3871.98910704	1457.60618086	1457.60618086	1457.60618086	692.300919083	7493.92459207	7493.92459207	5734.27890924
Mazankova_primerA_3.20151201	585.89211167	9929.86311309	443.901605253	1346.84991595	1346.84991595	1346.84991595	1346.84991595	1346.84991595	1346.84991595	1346.84991595	1346.84991595	1346.84991595	1346.84991595	1346.84991595	388.405745358	388.405745358	388.405745358	388.405745358	388.405745358	388.405745358	388.405745358	381.090727561	381.090727561	381.090727561	381.090727561	381.090727561	381.090727561	381.090727561	514.336448228	514.336448228	514.336448228	514.336448228	514.336448228	514.336448228	514.336448228	514.336448228	514.336448228	552.698439178	552.698439178	552.698439178	552.698439178	552.698439178	552.698439178	552.698439178	552.698439178	7851.33918868	7851.33918868	4654.25655972	8053.44417761	8070.64900705	8065.07770758	8054.07009889	8053.44417761	8070.64900705	8065.07770758	8054.07009889	9043.93552038	9423.90001389	661.464743201	334.708072316	315.302914367	251.110305127	111.935553677	190.099431691	56.2939376968	315.302914367	233.210941617	233.395123613	165.257289957	251.110305127	68.4956591145	0	190.099431691	315.302914367	111.935553677	165.257289957	69.9799426993	1393.38036302	1393.38036302	1386.78941504	1393.38036302	1393.38036302	1393.38036302	1376.0109058	1393.38036302	1393.38036302	1386.78941504	11977.1325023	11964.6786886	2733.22070218	2677.54520763	2714.96508572	2697.78667331	1380.12246658	1380.12246658	1380.12246658	1380.12246658	409.268991419	4442.15699581	4442.15699581	3858.19455415	1419.96617154	1419.96617154	1419.96617154	661.608831578	7537.26792332	7537.26792332	5789.49852568
Mazankova_primerA_4.20151201	699.277377605	10049.960899	443.151612396	1510.89911249	1510.89911249	1510.89911249	1510.89911249	1510.89911249	1510.89911249	1510.89911249	1510.89911249	1510.89911249	1510.89911249	1510.89911249	461.803339847	461.803339847	461.803339847	461.803339847	461.803339847	461.803339847	461.803339847	369.494509379	369.494509379	369.494509379	369.494509379	369.494509379	369.494509379	369.494509379	591.335504861	591.335504861	591.335504861	591.335504861	591.335504861	591.335504861	591.335504861	591.335504861	591.335504861	631.922269322	631.922269322	631.922269322	631.922269322	631.922269322	631.922269322	631.922269322	631.922269322	7942.05403433	7942.05403433	4660.00515198	8124.00702078	8141.3469703	8136.08449143	8124.84692104	8124.00702078	8141.3469703	8136.08449143	8124.84692104	9214.97994085	9594.28032957	737.125065436	298.016648748	291.692318556	156.93272399	117.05523312	0.0	177.929086612	291.692318556	139.307949036	139.634557837	179.036706932	156.93272399	122.808795079	190.099431691	0	291.692318556	117.05523312	179.036706932	123.396913033	1296.29867935	1296.29867935	1289.1258082	1296.29867935	1296.29867935	1296.29867935	1278.31584725	1296.29867935	1296.29867935	1289.1258082	12167.1482236	12154.6603049	2587.25812714	2530.82786153	2568.20570557	2551.53547472	1214.59348716	1214.59348716	1214.59348716	1214.59348716	533.317207971	4522.91695488	4522.91695488	3926.1802957	1550.83546588	1550.83546588	1550.83546588	735.166184732	7441.00493352	7441.00493352	5621.37677437
